Timestamp (s),Bandwidth (Mbps)
0,0
0.2,0.6
0.4,0.6
0.6,0.9
0.8,1.62
1.0,1.44
1.2,1.2
1.4,1.38
1.6,2.22
1.8,0.66
2.0,1.32
2.2,2.16
2.4,3.06
2.6,3.9
2.8,3.72
3.0,5.04
3.2,4.2
3.4,5.64
3.6,5.82
3.8,4.92
4.0,5.46
4.2,4.74
4.4,5.34
4.6,3.48
4.8,2.4
5.0,2.64
5.2,2.16
5.4,1.8
5.6,1.74
5.8,1.74
6.0,1.8
6.2,1.86
6.4,1.86
6.6,1.98
6.8,2.64
7.0,2.46
7.2,4.56
7.4,6.9
7.6,7.14
7.8,9.0
8.0,10.38
8.2,10.44
8.4,10.98
8.6,11.88
8.8,10.26
9.0,9.42
9.2,11.64
9.4,7.02
9.6,5.58
9.8,6.96
10.0,5.16
10.2,4.5
10.4,5.34
10.6,4.2
10.8,4.92
11.0,3.18
11.2,3.66
11.4,3.66
11.6,3.42
11.8,2.7
12.0,2.7
12.2,1.98
12.4,1.92
12.6,1.74
12.8,1.44
13.0,1.38
13.2,1.32
13.4,1.62
13.6,1.5
13.8,0.96
14.0,1.02
14.2,1.5
14.4,1.26
14.6,4.98
14.8,5.28
15.0,1.56
15.2,4.62
15.4,0.9
15.6,1.02
15.8,0.54
16.0,0.78
16.2,0.54
16.4,0.84
16.6,1.02
16.8,1.02
17.0,1.02
17.2,1.32
17.4,1.44
17.6,2.94
17.8,3.48
18.0,4.14
18.2,1.56
18.4,8.88
18.6,7.68
18.8,4.08
19.0,5.1
19.2,8.4
19.4,2.1
19.6,11.88
19.8,9.24
20.0,7.14
20.2,11.58
20.4,12.0
20.6,12.24
20.8,9.48
21.0,9.3
21.2,7.44
21.4,8.04
21.6,6.66
21.8,13.86
22.0,11.1
22.2,10.02
22.4,7.44
22.6,6.0
22.8,7.38
23.0,15.0
23.2,12.06
23.4,7.56
23.6,5.16
23.8,2.46
24.0,3.42
24.2,2.82
24.4,2.46
24.6,1.92
24.8,1.5
25.0,2.28
25.2,2.1
25.4,2.1
25.6,2.52
25.8,2.76
26.0,2.58
26.2,2.94
26.4,3.24
26.6,4.32
26.8,4.56
27.0,6.96
27.2,9.66
27.4,9.84
27.6,9.9
27.8,13.56
28.0,3.66
28.2,6.24
28.4,11.04
28.6,20.04
28.8,13.32
29.0,13.68
29.2,4.38
29.4,13.38
29.6,10.5
29.8,7.56
30.0,12.3
30.2,5.76
30.4,7.56
30.6,3.6
30.8,1.8
31.0,1.8
31.2,3.06
31.4,3.18
31.6,2.04
31.8,2.28
32.0,2.7
32.2,1.8
32.4,1.86
32.6,1.08
32.8,1.38
33.0,1.02
33.2,0.0
33.4,0.54
33.6,1.14
33.8,1.08
34.0,1.2
34.2,1.32
34.4,1.26
34.6,1.02
34.8,1.5
35.0,1.5
35.2,2.46
35.4,2.22
35.6,2.04
35.8,2.58
36.0,2.1
36.2,2.28
36.4,2.58
36.6,2.58
36.8,1.92
37.0,1.92
37.2,1.56
37.4,2.16
37.6,2.82
37.8,2.28
38.0,2.22
38.2,3.0
38.4,3.6
38.6,3.24
38.8,3.6
39.0,3.54
39.2,3.84
39.4,3.42
39.6,3.6
39.8,5.4
40.0,5.22
40.2,4.38
40.4,4.14
40.6,5.34
40.8,4.26
41.0,5.1
41.2,3.78
41.4,3.6
41.6,1.44
41.8,2.1
42.0,2.4
42.2,3.06
42.4,4.86
42.6,6.54
42.8,4.98
43.0,5.82
43.2,6.78
43.4,4.8
43.6,9.48
43.8,8.16
44.0,6.24
44.2,3.18
44.4,4.8
44.6,6.84
44.8,5.76
45.0,5.7
45.2,4.5
45.4,2.76
45.6,5.94
45.8,5.1
46.0,2.88
46.2,4.14
46.4,5.52
46.6,3.6
46.8,3.24
47.0,5.34
47.2,5.4
47.4,5.16
47.6,3.24
47.8,3.0
48.0,3.12
48.2,1.56
48.4,1.74
48.6,2.7
48.8,3.06
49.0,3.84
49.2,3.54
49.4,2.28
49.6,2.4
49.8,2.46
50.0,2.4
50.2,1.62
50.4,1.92
50.6,1.92
50.8,2.04
51.0,1.44
51.2,2.7
51.4,1.92
51.6,1.92
51.8,1.26
52.0,0.84
52.2,1.08
52.4,1.14
52.6,1.26
52.8,1.14
53.0,0.96
53.2,0.9
53.4,1.08
53.6,0.84
53.8,0.36
54.0,0.54
54.2,0.54
54.4,0.54
54.6,0.54
54.8,0.3
55.0,0.0
55.2,0.0
55.4,0.0
55.6,0.0
55.8,0.78
56.0,1.08
56.2,0.9
56.4,0.9
56.6,1.08
56.8,1.62
57.0,1.38
57.2,1.32
57.4,1.2
57.6,1.14
57.8,1.56
58.0,1.26
58.2,2.04
58.4,1.8
58.6,0.9
58.8,0.48
59.0,2.04
59.2,2.52
59.4,2.34
59.6,2.7
59.8,2.64
60.0,2.46
60.2,3.54
60.4,3.3
60.6,4.02
60.8,3.42
61.0,2.64
61.2,4.5
61.4,4.02
61.6,3.36
61.8,3.24
62.0,3.6
62.2,1.92
62.4,2.46
62.6,2.4
62.8,2.16
63.0,1.56
63.2,1.32
63.4,1.08
63.6,0.9
63.8,1.26
64.0,0.42
64.2,3.3
64.4,4.08
64.6,3.18
64.8,0.06
65.0,0.0
65.2,0.0
65.4,0.0
65.6,0.0
65.8,0.0
66.0,3.48
66.2,3.66
66.4,4.98
66.6,5.04
66.8,4.98
67.0,3.96
67.2,3.24
67.4,4.02
67.6,6.6
67.8,5.4
68.0,8.1
68.2,5.82
68.4,7.32
68.6,5.76
68.8,3.42
69.0,4.98
69.2,4.14
69.4,3.48
69.6,3.9
69.8,3.66
70.0,3.78
70.2,2.88
70.4,2.58
70.6,2.4
70.8,2.52
71.0,1.98
71.2,1.86
71.4,2.34
71.6,1.92
71.8,1.86
72.0,0.54
72.2,1.62
72.4,0.42
72.6,0.9
72.8,1.26
73.0,1.44
73.2,0.54
73.4,0.84
73.6,0.66
73.8,0.6
74.0,0.54
74.2,0.54
74.4,0.66
74.6,0.84
74.8,0.78
75.0,0.42
75.2,0.9
75.4,0.78
75.6,0.06
75.8,0.78
76.0,0.54
76.2,0.96
76.4,0.48
76.6,0.36
76.8,0.24
77.0,0.18
77.2,0.24
77.4,0.24
77.6,0.18
77.8,0.3
78.0,0.42
78.2,0.36
78.4,0.3
78.6,0.24
78.8,0.12
79.0,0.36
79.2,0.78
79.4,1.32
79.6,1.56
79.8,1.98
80.0,2.7
80.2,2.76
80.4,2.4
80.6,3.24
80.8,2.88
81.0,3.24
81.2,3.6
81.4,3.54
81.6,4.5
81.8,3.0
82.0,2.58
82.2,4.8
82.4,5.7
82.6,4.62
82.8,4.44
83.0,3.48
83.2,1.74
83.4,4.08
83.6,2.82
83.8,3.06
84.0,2.22
84.2,3.06
84.4,1.98
84.6,3.36
84.8,2.4
85.0,2.94
85.2,2.4
85.4,2.58
85.6,2.82
85.8,3.12
86.0,2.4
86.2,2.52
86.4,2.7
86.6,2.76
86.8,3.3
87.0,1.44
87.2,1.86
87.4,3.12
87.6,2.04
87.8,2.64
88.0,1.68
88.2,1.32
88.4,0.96
88.6,0.72
88.8,0.54
89.0,0.48
89.2,0.66
89.4,0.6
89.6,0.42
89.8,0.72
90.0,0.6
90.2,0.54
90.4,0.48
90.6,0.48
90.8,0.6
91.0,0.66
91.2,0.72
91.4,0.78
91.6,0.72
91.8,0.12
92.0,0.78
92.2,0.72
92.4,0.66
92.6,0.48
92.8,0.48
93.0,0.36
93.2,0.3
93.4,0.3
93.6,0.36
93.8,0.42
94.0,1.02
94.2,1.02
94.4,0.78
94.6,0.78
94.8,0.9
95.0,2.88
95.2,1.56
95.4,0.0
95.6,0.0
95.8,5.64
96.0,0.42
96.2,0.0
96.4,0.48
96.6,0.6
96.8,0.6
97.0,0.3
97.2,0.24
97.4,0.6
97.6,0.72
97.8,0.3
98.0,0.0
98.2,0.0
98.4,0.06
98.6,0.48
98.8,1.38
99.0,1.14
99.2,0.54
99.4,2.16
99.6,0.54
99.8,0.9
100.0,1.2
100.2,1.5
100.4,1.62
100.6,1.14
100.8,0.12
101.0,1.26
101.2,1.14
101.4,1.26
101.6,1.5
101.8,1.02
102.0,1.44
102.2,0.36
102.4,0.6
102.6,0.0
102.8,1.56
103.0,0.9
103.2,0.78
103.4,0.84
103.6,0.72
103.8,0.72
104.0,0.72
104.2,0.24
104.4,0.0
104.6,0.0
104.8,0.3
105.0,0.0
105.2,0.0
105.4,0.0
105.6,0.0
105.8,0.24
106.0,0.24
106.2,0.0
106.4,0.0
106.6,0.48
106.8,0.72
107.0,0.78
107.2,0.48
107.4,0.54
107.6,0.48
107.8,0.48
108.0,0.6
108.2,0.54
108.4,0.54
108.6,0.6
108.8,0.3
109.0,0.0
109.2,0.0
109.4,0.06
109.6,0.18
109.8,0.72
110.0,0.0
110.2,0.0
110.4,0.0
110.6,0.0
110.8,0.18
111.0,0.3
111.2,0.0
111.4,0.24
111.6,0.12
111.8,0.06
112.0,0.0
112.2,0.06
112.4,0.0
112.6,0.0
112.8,0.0
113.0,0.36
113.2,0.12
113.4,0.42
113.6,0.06
113.8,0.06
114.0,0.0
114.2,0.0
114.4,0.24
114.6,0.66
114.8,0.06
115.0,0.06
115.2,0.06
115.4,0.0
115.6,0.06
115.8,0.18
116.0,0.0
116.2,0.36
116.4,0.3
116.6,0.3
116.8,0.3
117.0,0.54
117.2,0.42
117.4,0.48
117.6,0.3
117.8,0.24
118.0,0.36
118.2,0.3
118.4,0.0
118.6,0.0
118.8,0.0
119.0,0.0
119.2,1.38
119.4,0.42
119.6,0.48
119.8,0.84
120.0,0.12
120.2,0.72
120.4,1.44
120.6,0.6
120.8,0.42
121.0,0.06
121.2,0.0
121.4,0.0
121.6,0.12
121.8,0.42
122.0,0.54
122.2,0.36
122.4,0.42
122.6,0.42
122.8,0.36
123.0,0.3
123.2,0.0
123.4,0.54
123.6,0.42
123.8,0.72
124.0,0.96
124.2,0.42
124.4,0.0
124.6,0.36
124.8,0.0
125.0,0.0
125.2,0.0
125.4,0.72
125.6,0.0
125.8,0.18
126.0,0.24
126.2,0.18
126.4,0.18
126.6,0.24
126.8,0.48
127.0,0.12
127.2,0.0
127.4,0.0
127.6,0.0
127.8,0.0
128.0,0.0
128.2,0.0
128.4,0.0
128.6,0.42
128.8,0.0
129.0,0.0
129.2,0.0
129.4,0.0
129.6,0.12
129.8,0.48
130.0,0.72
130.2,1.32
130.4,0.48
130.6,1.2
130.8,1.8
131.0,2.04
131.2,1.44
131.4,1.98
131.6,2.4
131.8,1.74
132.0,1.32
132.2,0.6
132.4,1.38
132.6,1.26
132.8,1.32
133.0,1.68
133.2,1.44
133.4,1.56
133.6,1.56
133.8,1.62
134.0,1.98
134.2,1.38
134.4,2.04
134.6,1.62
134.8,1.74
135.0,2.16
135.2,2.28
135.4,2.1
135.6,1.98
135.8,2.22
136.0,1.98
136.2,2.46
136.4,1.08
136.6,1.08
136.8,0.24
137.0,1.14
137.2,0.0
137.4,1.92
137.6,0.6
137.8,0.0
138.0,1.14
138.2,0.96
138.4,0.48
138.6,0.6
138.8,0.84
139.0,1.2
139.2,1.26
139.4,1.2
139.6,0.66
139.8,0.48
140.0,0.72
140.2,0.84
140.4,0.72
140.6,0.72
140.8,0.66
141.0,0.54
141.2,0.6
141.4,0.48
141.6,0.54
141.8,0.42
142.0,0.48
142.2,0.24
142.4,0.3
142.6,0.3
142.8,0.36
143.0,0.36
143.2,0.06
143.4,0.0
143.6,0.0
143.8,0.06
144.0,0.18
144.2,0.12
144.4,0.12
144.6,0.24
144.8,0.18
145.0,0.48
145.2,0.48
145.4,0.54
145.6,0.6
145.8,0.6
146.0,0.66
146.2,0.54
146.4,0.78
146.6,0.84
146.8,1.56
147.0,1.02
147.2,1.2
147.4,0.78
147.6,0.96
147.8,0.12
148.0,0.54
148.2,1.14
148.4,0.66
148.6,0.66
148.8,1.26
149.0,1.68
149.2,1.14
149.4,0.96
149.6,1.26
149.8,1.8
150.0,1.8
150.2,1.44
150.4,0.9
150.6,1.56
150.8,2.04
151.0,1.26
151.2,1.68
151.4,1.5
151.6,1.32
151.8,1.08
152.0,0.72
152.2,1.14
152.4,0.84
152.6,1.08
152.8,0.84
153.0,1.02
153.2,0.84
153.4,0.96
153.6,1.02
153.8,0.66
154.0,0.12
154.2,0.96
154.4,0.96
154.6,1.32
154.8,0.24
155.0,2.52
155.2,0.72
155.4,0.0
155.6,1.08
155.8,3.84
156.0,0.0
156.2,4.14
156.4,2.58
156.6,1.38
156.8,2.16
157.0,2.4
157.2,2.16
157.4,1.74
157.6,1.38
157.8,1.26
158.0,0.96
158.2,1.5
158.4,1.02
158.6,2.04
158.8,1.02
159.0,1.08
159.2,1.26
159.4,1.2
159.6,1.14
159.8,0.84
160.0,0.84
160.2,1.2
160.4,0.6
160.6,0.3
160.8,0.72
161.0,0.66
161.2,0.48
161.4,0.9
161.6,0.84
161.8,0.72
162.0,0.78
162.2,1.08
162.4,0.9
162.6,0.9
162.8,0.42
163.0,0.0
163.2,0.3
163.4,0.12
163.6,0.3
163.8,0.3
164.0,0.42
164.2,0.42
164.4,0.36
164.6,0.54
164.8,0.54
165.0,0.54
165.2,0.54
165.4,0.54
165.6,0.72
165.8,0.42
166.0,0.6
166.2,0.84
166.4,1.14
166.6,1.32
166.8,1.62
167.0,2.1
167.2,1.62
167.4,1.68
167.6,1.02
167.8,1.98
168.0,1.98
168.2,1.92
168.4,1.2
168.6,1.32
168.8,0.78
169.0,1.08
169.2,0.6
169.4,0.36
169.6,0.6
169.8,0.54
170.0,0.54
170.2,0.66
170.4,0.84
170.6,0.84
170.8,1.2
171.0,1.56
171.2,1.98
171.4,2.52
171.6,3.18
171.8,3.0
172.0,2.28
172.2,2.82
172.4,3.06
172.6,2.16
172.8,2.64
173.0,1.56
173.2,1.32
173.4,1.56
173.6,1.2
173.8,1.44
174.0,1.56
174.2,1.56
174.4,1.08
174.6,0.78
174.8,0.84
175.0,0.72
175.2,0.36
175.4,0.42
175.6,0.66
175.8,0.84
176.0,0.72
176.2,0.72
176.4,0.96
176.6,1.62
176.8,0.6
177.0,0.0
177.2,0.0
177.4,0.0
177.6,0.3
177.8,0.3
178.0,0.3
178.2,0.54
178.4,0.6
178.6,0.42
178.8,1.08
179.0,0.84
179.2,0.42
179.4,1.26
179.6,1.08
179.8,0.78
180.0,1.2
180.2,1.14
180.4,1.02
180.6,1.2
180.8,2.16
181.0,0.0
181.2,3.24
181.4,1.38
181.6,3.3
181.8,0.0
182.0,2.52
182.2,0.96
182.4,1.26
182.6,0.78
182.8,1.2
183.0,1.32
183.2,1.38
183.4,1.98
183.6,1.92
183.8,1.62
184.0,1.68
184.2,1.92
184.4,2.4
184.6,1.56
184.8,2.16
185.0,1.08
185.2,2.34
185.4,1.32
185.6,1.32
185.8,1.14
186.0,1.08
186.2,1.2
186.4,1.74
186.6,1.38
186.8,0.84
187.0,0.96
187.2,1.02
187.4,0.6
187.6,0.6
187.8,0.54
188.0,0.72
188.2,0.72
188.4,0.66
188.6,0.66
188.8,0.9
189.0,0.9
189.2,0.24
189.4,0.96
189.6,0.6
189.8,0.0
190.0,0.42
190.2,0.12
190.4,0.12
190.6,0.42
190.8,0.18
191.0,0.12
191.2,0.18
191.4,0.24
191.6,0.3
191.8,0.36
192.0,0.24
192.2,0.54
192.4,0.42
192.6,0.42
192.8,0.3
193.0,0.3
193.2,0.3
193.4,0.36
193.6,0.36
193.8,0.36
194.0,0.3
194.2,0.3
194.4,0.42
194.6,0.18
194.8,0.36
195.0,0.36
195.2,0.3
195.4,0.42
195.6,0.42
195.8,0.72
196.0,0.48
196.2,0.48
196.4,0.6
196.6,0.3
196.8,0.3
197.0,0.3
197.2,0.36
197.4,0.48
197.6,0.3
197.8,0.42
198.0,0.48
198.2,0.42
198.4,0.78
198.6,0.06
198.8,0.66
199.0,0.48
199.2,0.6
199.4,0.6
199.6,0.42
199.8,0.0
200.0,0.42
200.2,0.66
200.4,0.72
200.6,0.78
200.8,0.48
201.0,0.78
201.2,1.32
201.4,1.14
201.6,1.14
201.8,1.2
202.0,1.32
202.2,1.2
202.4,1.2
202.6,1.8
202.8,1.2
203.0,1.2
203.2,1.86
203.4,1.02
203.6,1.44
203.8,1.86
204.0,1.74
204.2,0.9
204.4,1.8
204.6,1.32
204.8,0.84
205.0,1.14
205.2,1.2
205.4,1.62
205.6,1.74
205.8,1.14
206.0,1.08
206.2,0.48
206.4,0.84
206.6,1.02
206.8,0.72
207.0,0.84
207.2,0.12
207.4,0.06
207.6,0.72
207.8,0.6
208.0,0.6
208.2,0.6
208.4,0.6
208.6,0.66
208.8,0.54
209.0,0.0
209.2,0.0
209.4,0.72
209.6,2.16
209.8,1.38
210.0,1.5
210.2,1.2
210.4,1.68
210.6,1.44
210.8,1.68
211.0,1.44
211.2,1.2
211.4,1.86
211.6,1.98
211.8,1.8
212.0,1.68
212.2,1.14
212.4,1.8
212.6,1.74
212.8,1.74
213.0,1.62
213.2,1.5
213.4,0.54
213.6,0.54
213.8,0.6
214.0,0.3
214.2,0.3
214.4,0.0
214.6,0.0
214.8,0.0
215.0,1.32
215.2,0.48
215.4,0.54
215.6,0.48
215.8,0.54
216.0,0.78
216.2,0.96
216.4,0.36
216.6,0.3
216.8,0.54
217.0,0.6
217.2,0.54
217.4,0.54
217.6,0.6
217.8,0.66
218.0,0.42
218.2,0.48
218.4,0.3
218.6,0.06
218.8,0.0
219.0,0.18
219.2,0.42
219.4,0.42
219.6,0.36
219.8,0.42
220.0,0.0
220.2,0.0
220.4,0.0
220.6,0.48
220.8,0.3
221.0,0.54
221.2,0.6
221.4,0.48
221.6,0.6
221.8,0.42
222.0,0.0
222.2,0.06
222.4,0.0
222.6,0.6
222.8,0.24
223.0,0.36
223.2,0.3
223.4,0.18
223.6,0.48
223.8,0.3
224.0,0.3
224.2,0.24
224.4,0.3
224.6,0.0
224.8,0.0
225.0,0.24
225.2,0.0
225.4,0.0
225.6,0.0
225.8,0.0
226.0,0.06
226.2,0.18
226.4,0.42
226.6,0.36
226.8,0.3
227.0,0.36
227.2,0.0
227.4,0.0
227.6,0.24
227.8,0.3
228.0,0.36
228.2,0.36
228.4,0.24
228.6,0.12
228.8,0.0
229.0,0.0
229.2,0.36
229.4,0.42
229.6,0.54
229.8,0.42
230.0,0.54
230.2,0.72
230.4,0.66
230.6,1.02
230.8,1.14
231.0,1.32
231.2,0.72
231.4,0.12
231.6,0.6
231.8,0.78
232.0,0.96
232.2,1.08
232.4,1.2
232.6,1.2
232.8,1.14
233.0,0.12
233.2,0.9
233.4,1.38
233.6,1.38
233.8,0.72
234.0,1.2
234.2,1.5
234.4,1.5
234.6,0.18
234.8,1.14
235.0,1.8
235.2,2.4
235.4,2.4
235.6,1.2
235.8,1.56
236.0,2.16
236.2,2.16
236.4,2.4
236.6,1.08
236.8,2.46
237.0,2.46
237.2,2.76
237.4,2.46
237.6,3.0
237.8,2.58
238.0,2.88
238.2,2.4
238.4,2.16
238.6,2.22
238.8,2.46
239.0,3.24
239.2,2.7
239.4,1.98
239.6,3.0
239.8,2.58
240.0,1.98
240.2,1.68
240.4,2.52
240.6,2.64
240.8,1.5
241.0,0.96
241.2,1.68
241.4,1.86
241.6,1.92
241.8,1.92
242.0,1.68
242.2,1.08
242.4,1.14
242.6,1.32
242.8,0.84
243.0,1.2
243.2,1.08
243.4,0.78
243.6,0.42
243.8,1.26
244.0,1.32
244.2,1.2
244.4,1.08
244.6,2.1
244.8,1.44
245.0,2.34
245.2,2.76
245.4,2.4
245.6,1.8
245.8,2.58
246.0,2.88
246.2,2.46
246.4,2.52
246.6,3.18
246.8,2.94
247.0,2.64
247.2,2.4
247.4,2.7
247.6,2.58
247.8,3.06
248.0,2.58
248.2,2.7
248.4,1.5
248.6,3.0
248.8,2.1
249.0,2.04
249.2,1.68
249.4,1.68
249.6,1.98
249.8,0.54
250.0,2.04
250.2,0.0
250.4,2.88
250.6,0.24
250.8,0.0
251.0,0.0
251.2,0.0
251.4,4.44
251.6,1.14
251.8,1.32
252.0,1.26
252.2,1.14
252.4,1.08
252.6,1.5
252.8,1.14
253.0,0.96
253.2,1.32
253.4,0.72
253.6,0.78
253.8,0.9
254.0,0.9
254.2,1.08
254.4,0.9
254.6,0.6
254.8,1.44
255.0,1.32
255.2,0.66
255.4,1.2
255.6,0.96
255.8,0.42
256.0,1.26
256.2,0.84
256.4,1.86
256.6,0.0
256.8,0.0
257.0,0.78
257.2,0.0
257.4,0.6
257.6,1.5
257.8,0.0
258.0,1.62
258.2,0.3
258.4,0.54
258.6,0.36
258.8,0.3
259.0,0.18
259.2,0.36
259.4,0.18
259.6,0.84
259.8,0.96
260.0,0.54
260.2,1.74
260.4,3.9
260.6,1.98
260.8,2.58
261.0,1.44
261.2,1.08
261.4,3.24
261.6,1.02
261.8,0.06
262.0,0.3
262.2,0.54
262.4,0.0
262.6,0.42
262.8,0.36
263.0,0.36
263.2,0.42
263.4,0.42
263.6,0.3
263.8,0.6
264.0,0.54
264.2,0.48
264.4,0.54
264.6,0.48
264.8,0.72
265.0,0.66
265.2,0.9
265.4,1.14
265.6,1.14
265.8,0.72
266.0,0.9
266.2,1.08
266.4,1.02
266.6,1.38
266.8,1.32
267.0,0.78
267.2,0.84
267.4,0.24
267.6,1.32
267.8,0.54
268.0,0.3
268.2,1.26
268.4,1.68
268.6,0.54
268.8,0.3
269.0,0.54
269.2,0.0
269.4,2.64
269.6,1.38
269.8,1.02
270.0,0.24
270.2,0.06
270.4,0.42
270.6,0.3
270.8,0.42
271.0,2.52
271.2,2.64
271.4,2.16
271.6,1.98
271.8,1.02
272.0,2.1
272.2,2.04
272.4,2.04
272.6,1.74
272.8,1.62
273.0,2.34
273.2,1.92
273.4,1.62
273.6,1.5
273.8,1.44
274.0,1.32
274.2,0.84
274.4,1.86
274.6,1.56
274.8,1.74
275.0,1.8
275.2,1.62
275.4,2.64
275.6,1.98
275.8,2.16
276.0,2.22
276.2,2.16
276.4,2.1
276.6,2.58
276.8,2.52
277.0,2.28
277.2,2.22
277.4,2.28
277.6,2.04
277.8,1.86
278.0,1.08
278.2,3.0
278.4,3.12
278.6,2.4
278.8,3.0
279.0,1.32
279.2,3.84
279.4,4.08
279.6,4.08
279.8,2.76
280.0,3.54
280.2,2.76
280.4,2.82
280.6,3.36
280.8,3.24
281.0,3.42
281.2,2.1
281.4,2.94
281.6,3.06
281.8,2.76
282.0,3.3
282.2,2.94
282.4,3.12
282.6,3.6
282.8,3.84
