Timestamp (s),Bandwidth (Mbps)
0,0
0.2,3.66
0.4,6.3
0.6,8.28
0.8,2.76
1.0,2.64
1.2,5.22
1.4,7.32
1.6,7.86
1.8,5.76
2.0,4.74
2.2,5.58
2.4,6.78
2.6,2.64
2.8,3.66
3.0,9.78
3.2,15.66
3.4,13.86
3.6,10.08
3.8,9.72
4.0,9.06
4.2,8.34
4.4,5.16
4.6,16.5
4.8,6.6
5.0,6.72
5.2,2.82
5.4,3.18
5.6,7.74
5.8,15.06
6.0,13.56
6.2,0.18
6.4,1.68
6.6,2.46
6.8,2.22
7.0,2.94
7.2,5.94
7.4,9.3
7.6,7.32
7.8,5.4
8.0,7.14
8.2,2.46
8.4,2.52
8.6,2.7
8.8,3.18
9.0,1.02
9.2,4.68
9.4,17.1
9.6,13.26
9.8,22.26
10.0,17.1
10.2,6.3
10.4,10.8
10.6,10.44
10.8,8.76
11.0,9.0
11.2,20.7
11.4,8.94
11.6,7.26
11.8,12.06
12.0,11.82
12.2,9.54
12.4,15.36
12.6,9.3
12.8,4.5
13.0,3.72
13.2,7.98
13.4,6.24
13.6,7.32
13.8,2.82
14.0,4.5
14.2,2.7
14.4,2.64
14.6,1.02
14.8,3.12
15.0,0.9
15.2,5.58
15.4,6.06
15.6,6.3
15.8,4.44
16.0,2.58
16.2,1.98
16.4,2.64
16.6,4.74
16.8,5.64
17.0,1.02
17.2,1.92
17.4,1.38
17.6,1.32
17.8,4.56
18.0,9.3
18.2,12.18
18.4,12.18
18.6,3.78
18.8,13.14
19.0,13.32
19.2,9.0
19.4,15.06
19.6,16.92
19.8,17.22
20.0,6.6
20.2,11.04
20.4,18.6
20.6,18.6
20.8,18.96
21.0,14.46
21.2,15.6
21.4,18.42
21.6,18.72
21.8,14.34
22.0,5.34
22.2,4.26
22.4,0.84
22.6,1.38
22.8,0.48
23.0,0.12
23.2,0.42
23.4,0.18
23.6,0.06
23.8,0.3
24.0,0.48
24.2,1.14
24.4,0.84
24.6,1.14
24.8,2.46
25.0,3.12
25.2,3.0
25.4,6.18
25.6,9.54
25.8,22.2
26.0,8.82
26.2,10.32
26.4,24.0
26.6,27.3
26.8,30.66
27.0,29.16
27.2,14.28
27.4,19.38
27.6,28.32
27.8,22.14
28.0,21.84
28.2,19.68
28.4,19.86
28.6,20.76
28.8,24.06
29.0,17.76
29.2,11.04
29.4,5.22
29.6,14.16
29.8,21.9
30.0,14.28
30.2,13.56
30.4,19.14
30.6,13.74
30.8,3.36
31.0,3.78
31.2,4.32
