Timestamp (s),Bandwidth (Mbps)
0,0
0.2,3.3
0.4,5.1
0.6,4.38
0.8,0.72
1.0,0.84
1.2,0.72
1.4,0.48
1.6,0.36
1.8,0.54
2.0,0.3
2.2,0.72
2.4,0.3
2.6,0.18
2.8,0.48
3.0,0.3
3.2,0.24
3.4,0.18
3.6,0.54
3.8,0.78
4.0,0.06
4.2,0.18
4.4,0.48
4.6,0.0
4.8,0.0
5.0,0.0
5.2,0.06
5.4,1.74
5.6,1.08
5.8,0.66
6.0,0.0
6.2,0.0
6.4,0.06
6.6,0.0
6.8,0.0
7.0,0.0
7.2,0.0
7.4,0.0
7.6,0.0
7.8,0.12
8.0,0.0
8.2,0.06
8.4,0.24
8.6,0.42
8.8,0.9
9.0,0.0
9.2,0.0
9.4,0.3
9.6,0.18
9.8,0.06
10.0,0.0
10.2,0.0
10.4,0.66
10.6,0.18
10.8,0.3
11.0,0.0
11.2,0.0
11.4,0.9
11.6,0.48
11.8,0.12
12.0,0.0
12.2,0.0
12.4,0.12
12.6,0.9
12.8,0.78
13.0,0.06
13.2,0.0
13.4,0.78
13.6,0.36
13.8,0.36
14.0,0.0
14.2,0.0
14.4,0.0
14.6,0.0
14.8,0.0
15.0,0.06
15.2,0.0
15.4,0.24
15.6,0.36
15.8,0.3
16.0,0.0
16.2,0.0
16.4,0.0
16.6,1.56
16.8,0.0
17.0,0.0
17.2,0.0
17.4,0.06
17.6,0.12
17.8,0.12
18.0,0.18
18.2,0.42
18.4,0.24
18.6,0.72
18.8,0.66
19.0,0.24
19.2,0.3
19.4,0.48
19.6,0.6
19.8,0.24
20.0,0.18
20.2,0.12
20.4,0.0
20.6,0.0
20.8,0.12
21.0,0.18
21.2,0.0
21.4,0.0
21.6,0.18
21.8,0.54
22.0,0.06
22.2,0.06
22.4,0.0
22.6,0.0
22.8,0.0
23.0,0.06
23.2,0.78
23.4,0.36
23.6,0.36
23.8,0.72
24.0,0.36
24.2,0.06
24.4,0.0
24.6,0.06
24.8,0.48
25.0,0.12
25.2,0.0
25.4,0.18
25.6,0.0
25.8,0.0
26.0,0.12
26.2,0.0
26.4,0.36
26.6,0.06
26.8,0.3
27.0,0.0
27.2,0.3
27.4,0.0
27.6,0.0
27.8,0.24
28.0,0.0
28.2,0.0
28.4,0.06
28.6,0.0
28.8,0.18
29.0,0.12
29.2,0.0
29.4,0.0
29.6,0.12
29.8,0.0
30.0,0.12
30.2,0.12
30.4,0.18
30.6,0.0
30.8,0.12
31.0,0.06
31.2,0.0
31.4,0.18
31.6,0.0
31.8,0.42
32.0,0.3
32.2,0.0
32.4,0.0
32.6,0.18
32.8,0.0
33.0,0.06
33.2,0.0
33.4,0.0
33.6,0.12
33.8,0.0
34.0,0.12
34.2,0.12
34.4,0.0
34.6,0.0
34.8,0.18
35.0,0.06
35.2,0.3
35.4,0.3
35.6,0.0
35.8,0.0
36.0,0.0
36.2,0.0
36.4,0.0
36.6,0.36
36.8,0.6
37.0,0.54
37.2,0.0
37.4,0.0
37.6,0.18
37.8,0.0
38.0,0.36
38.2,0.3
38.4,0.6
38.6,0.9
38.8,0.06
39.0,0.0
39.2,0.0
39.4,0.0
39.6,0.0
39.8,0.06
40.0,0.0
40.2,0.66
40.4,2.4
40.6,1.86
40.8,0.48
41.0,3.54
41.2,1.68
41.4,1.32
41.6,0.24
41.8,1.44
42.0,0.84
42.2,0.54
42.4,0.6
42.6,0.54
42.8,1.02
43.0,0.24
43.2,0.36
43.4,1.5
43.6,1.92
43.8,1.62
44.0,0.66
44.2,0.0
44.4,0.42
44.6,0.0
44.8,0.0
45.0,0.42
45.2,0.24
45.4,0.0
45.6,0.12
45.8,0.3
46.0,0.48
46.2,0.48
46.4,0.42
46.6,0.6
46.8,0.24
47.0,0.0
47.2,0.0
47.4,0.0
47.6,0.0
47.8,0.0
48.0,0.0
48.2,0.0
48.4,0.06
48.6,2.88
48.8,1.8
49.0,2.16
49.2,1.68
49.4,0.66
49.6,2.1
49.8,2.4
50.0,2.82
50.2,5.76
50.4,1.2
50.6,1.38
50.8,1.5
51.0,0.84
51.2,0.9
51.4,2.4
51.6,2.58
51.8,1.38
52.0,2.94
52.2,1.62
52.4,3.42
52.6,3.24
52.8,3.24
53.0,2.7
53.2,3.9
53.4,2.88
53.6,3.18
53.8,3.84
54.0,4.08
54.2,4.68
54.4,4.5
54.6,6.0
54.8,3.78
55.0,5.1
55.2,6.66
55.4,5.82
55.6,3.72
55.8,2.7
56.0,3.36
56.2,0.96
56.4,1.32
56.6,1.44
56.8,0.96
57.0,0.3
57.2,3.84
57.4,1.08
57.6,5.1
57.8,4.26
58.0,3.06
58.2,2.94
58.4,4.26
58.6,4.98
58.8,3.84
59.0,2.28
59.2,2.7
59.4,3.48
59.6,2.1
59.8,2.16
60.0,4.14
60.2,4.62
60.4,2.58
60.6,3.72
60.8,2.46
61.0,1.8
61.2,1.14
61.4,0.48
61.6,1.98
61.8,1.86
62.0,1.02
62.2,0.42
62.4,0.24
62.6,0.6
62.8,0.72
63.0,0.96
63.2,2.04
63.4,1.08
63.6,0.12
63.8,0.54
64.0,0.3
64.2,0.48
64.4,0.66
64.6,0.48
64.8,1.2
65.0,0.84
65.2,0.6
65.4,0.84
65.6,0.18
65.8,0.78
66.0,0.42
66.2,0.12
66.4,0.6
66.6,0.0
66.8,0.24
67.0,0.24
67.2,0.0
67.4,0.0
67.6,0.0
67.8,0.0
68.0,0.0
68.2,0.0
68.4,1.8
68.6,2.64
68.8,0.54
69.0,2.22
69.2,2.34
69.4,0.54
69.6,2.28
69.8,1.2
70.0,0.24
70.2,1.5
70.4,1.56
70.6,2.16
70.8,3.36
71.0,3.36
71.2,5.04
71.4,4.2
71.6,3.3
71.8,0.9
72.0,0.06
72.2,0.54
72.4,0.78
72.6,0.9
72.8,1.14
73.0,1.38
73.2,1.74
73.4,2.58
73.6,2.88
73.8,4.8
74.0,7.26
74.2,9.66
74.4,7.86
74.6,9.66
74.8,10.26
75.0,6.96
75.2,9.96
75.4,7.98
75.6,10.8
75.8,7.26
76.0,5.16
76.2,3.42
76.4,4.38
76.6,2.28
76.8,2.34
77.0,2.64
77.2,1.62
77.4,1.14
