Timestamp (s),Bandwidth (Mbps)
0,0
0.2,1.68
0.4,1.5
0.6,2.04
0.8,2.64
1.0,2.04
1.2,3.06
1.4,3.66
1.6,3.84
1.8,5.64
2.0,4.56
2.2,2.1
2.4,2.52
2.6,2.64
2.8,2.34
3.0,2.16
3.2,2.16
3.4,2.64
3.6,2.4
3.8,2.04
4.0,1.5
4.2,1.32
4.4,1.32
4.6,1.5
4.8,1.26
5.0,1.32
5.2,1.5
5.4,1.26
5.6,1.74
5.8,2.76
6.0,3.48
6.2,7.92
6.4,8.28
6.6,5.88
6.8,8.28
7.0,8.94
7.2,1.8
7.4,4.5
7.6,5.16
7.8,11.58
8.0,17.04
8.2,11.28
8.4,4.5
8.6,4.02
8.8,3.78
9.0,5.7
9.2,4.44
9.4,4.02
9.6,5.58
9.8,15.66
10.0,7.86
10.2,3.54
10.4,5.7
10.6,4.92
10.8,12.42
11.0,8.46
11.2,8.16
11.4,8.58
11.6,5.1
11.8,5.04
12.0,5.76
12.2,5.04
12.4,4.62
12.6,6.3
12.8,7.62
13.0,14.28
13.2,23.22
13.4,28.86
13.6,12.6
13.8,8.28
14.0,6.42
14.2,2.88
14.4,2.22
14.6,2.82
14.8,2.16
15.0,2.4
15.2,1.86
15.4,1.2
15.6,1.5
15.8,1.8
16.0,1.32
16.2,1.8
16.4,2.28
16.6,3.0
16.8,5.52
17.0,5.4
17.2,1.8
17.4,2.46
17.6,3.18
17.8,4.68
18.0,3.72
18.2,5.7
18.4,5.28
18.6,5.46
18.8,4.5
19.0,4.44
19.2,4.56
19.4,4.5
19.6,5.34
19.8,8.22
20.0,9.66
20.2,6.78
20.4,6.72
20.6,8.34
20.8,6.24
21.0,6.84
21.2,7.02
21.4,7.74
21.6,7.86
21.8,4.74
22.0,5.76
22.2,6.96
22.4,5.28
22.6,6.06
22.8,6.3
23.0,6.6
23.2,7.32
23.4,21.24
23.6,54.6
23.8,17.58
24.0,52.68
24.2,43.5
24.4,43.14
24.6,62.52
24.8,40.74
25.0,47.64
25.2,36.42
25.4,24.66
25.6,34.74
25.8,42.78
26.0,54.0
26.2,40.26
26.4,34.92
26.6,21.0
26.8,17.1
27.0,12.54
27.2,11.7
27.4,12.66
27.6,10.2
27.8,5.46
28.0,7.8
28.2,6.54
28.4,4.44
28.6,3.12
28.8,2.58
29.0,2.34
29.2,3.78
29.4,3.18
29.6,2.46
29.8,3.36
30.0,2.64
30.2,2.46
30.4,2.28
30.6,1.92
30.8,1.8
31.0,1.68
31.2,1.56
31.4,2.04
31.6,2.16
31.8,1.44
32.0,1.2
32.2,0.96
32.4,0.36
32.6,0.36
32.8,0.84
33.0,0.54
33.2,0.66
33.4,0.6
33.6,0.66
33.8,0.54
34.0,0.72
34.2,0.96
34.4,1.56
34.6,1.86
34.8,1.68
35.0,2.04
35.2,2.34
35.4,2.46
35.6,2.34
35.8,2.34
36.0,2.52
36.2,2.1
36.4,2.22
36.6,2.1
36.8,2.46
37.0,2.58
37.2,3.0
37.4,3.0
37.6,3.3
37.8,4.38
38.0,4.68
38.2,5.28
38.4,4.92
38.6,4.68
38.8,6.06
39.0,6.36
39.2,5.58
39.4,6.6
39.6,6.12
39.8,5.34
40.0,4.56
40.2,4.14
40.4,3.48
40.6,2.82
40.8,2.64
41.0,3.84
41.2,5.1
41.4,4.56
41.6,3.36
41.8,2.64
42.0,2.1
42.2,1.92
42.4,1.68
42.6,1.68
42.8,1.56
43.0,1.92
43.2,1.92
43.4,2.28
43.6,2.58
43.8,2.82
44.0,2.52
44.2,3.36
44.4,3.42
44.6,3.48
44.8,3.72
45.0,5.88
45.2,5.4
45.4,5.22
45.6,0.0
45.8,0.0
46.0,9.24
46.2,22.44
46.4,12.96
46.6,19.68
46.8,32.1
47.0,37.38
47.2,17.76
47.4,17.16
47.6,14.04
47.8,10.02
48.0,12.3
48.2,13.8
48.4,10.62
48.6,10.14
48.8,14.1
49.0,10.98
49.2,13.98
49.4,11.94
49.6,9.24
49.8,12.36
50.0,10.2
50.2,10.38
50.4,8.4
50.6,7.32
50.8,8.46
51.0,6.12
51.2,6.24
51.4,8.16
51.6,5.82
51.8,3.78
52.0,3.6
52.2,2.22
52.4,1.98
52.6,1.98
52.8,1.98
53.0,2.7
53.2,2.58
53.4,2.4
53.6,4.32
53.8,4.5
54.0,4.14
54.2,2.34
54.4,2.94
54.6,4.14
54.8,5.04
55.0,4.14
55.2,5.76
55.4,3.48
55.6,3.54
55.8,3.24
56.0,4.68
56.2,7.44
56.4,6.42
56.6,5.94
56.8,9.6
57.0,0.0
57.2,0.0
57.4,0.0
57.6,0.0
57.8,0.06
58.0,0.0
58.2,0.0
58.4,0.0
58.6,0.0
58.8,0.06
59.0,1.26
59.2,1.68
59.4,3.3
59.6,4.92
59.8,6.24
60.0,6.24
60.2,8.94
60.4,6.66
60.6,6.0
60.8,5.58
61.0,6.3
61.2,12.0
61.4,11.46
61.6,8.82
61.8,7.32
62.0,5.82
62.2,8.04
62.4,7.98
62.6,6.3
62.8,9.06
63.0,6.84
63.2,5.64
63.4,9.9
63.6,7.86
63.8,7.56
64.0,6.06
64.2,3.96
64.4,2.94
64.6,3.24
64.8,3.36
65.0,2.88
65.2,2.46
65.4,1.56
65.6,2.22
65.8,2.88
66.0,3.0
66.2,3.72
66.4,4.38
66.6,6.9
66.8,7.14
67.0,8.82
67.2,8.46
67.4,7.68
67.6,4.98
67.8,6.24
68.0,6.48
68.2,6.96
68.4,3.84
68.6,4.56
68.8,2.88
69.0,2.22
69.2,1.74
69.4,1.5
69.6,1.02
69.8,0.9
70.0,0.72
70.2,6.72
70.4,4.56
70.6,3.84
70.8,3.0
71.0,2.94
71.2,3.12
71.4,3.48
71.6,4.26
71.8,4.44
72.0,4.32
72.2,4.62
72.4,5.82
72.6,5.34
72.8,6.84
73.0,6.6
73.2,6.42
73.4,4.74
73.6,5.64
73.8,6.66
74.0,4.74
74.2,2.82
74.4,2.76
74.6,2.7
74.8,2.64
75.0,3.0
75.2,2.7
75.4,3.18
75.6,2.76
75.8,3.12
76.0,2.28
76.2,3.0
76.4,2.52
76.6,2.94
76.8,2.7
77.0,2.7
77.2,3.48
77.4,5.22
77.6,5.46
77.8,4.02
78.0,3.84
78.2,3.96
78.4,3.06
78.6,4.02
78.8,5.34
79.0,6.36
79.2,6.48
79.4,6.24
79.6,4.92
79.8,5.52
80.0,4.2
80.2,1.2
80.4,2.04
80.6,2.34
80.8,1.8
81.0,1.8
81.2,2.04
81.4,1.98
81.6,2.1
81.8,1.86
82.0,1.92
82.2,1.32
82.4,1.32
82.6,1.14
82.8,0.9
83.0,1.14
83.2,0.78
83.4,0.84
83.6,0.9
83.8,0.84
84.0,0.6
84.2,0.6
84.4,0.54
84.6,0.48
84.8,0.48
85.0,0.54
85.2,0.36
85.4,0.54
