Timestamp (s),Bandwidth (Mbps)
0,0
0.2,5.28
0.4,10.44
0.6,4.14
0.8,7.08
1.0,8.64
1.2,6.96
1.4,7.44
1.6,8.46
1.8,1.26
2.0,2.16
2.2,20.88
2.4,13.44
2.6,6.78
2.8,22.56
3.0,7.92
3.2,19.02
3.4,15.78
3.6,10.56
3.8,18.48
4.0,11.28
4.2,22.14
4.4,12.6
4.6,17.34
4.8,13.08
5.0,19.92
5.2,8.1
5.4,19.38
5.6,11.4
5.8,17.34
6.0,18.84
6.2,15.72
6.4,14.64
6.6,19.5
6.8,12.36
7.0,14.1
7.2,16.02
7.4,17.58
7.6,16.5
7.8,12.0
8.0,13.86
8.2,15.42
8.4,14.88
8.6,16.08
8.8,15.42
9.0,15.72
9.2,13.98
9.4,17.28
9.6,16.98
9.8,11.82
10.0,22.44
10.2,10.56
10.4,20.34
10.6,12.06
10.8,20.22
11.0,12.18
11.2,21.3
11.4,4.32
11.6,19.38
11.8,8.94
12.0,5.76
12.2,7.08
12.4,6.42
12.6,12.84
12.8,6.72
13.0,7.86
13.2,7.14
13.4,3.6
13.6,0.0
13.8,7.14
14.0,13.92
14.2,7.92
14.4,5.34
14.6,12.3
14.8,2.28
15.0,4.5
15.2,21.72
15.4,2.22
15.6,4.8
15.8,5.46
16.0,3.78
16.2,0.24
16.4,14.28
16.6,4.14
16.8,1.32
17.0,7.32
