Timestamp (s),Bandwidth (Mbps)
0,0
0.2,2.52
0.4,3.18
0.6,8.04
0.8,6.72
1.0,7.08
1.2,30.42
1.4,21.78
1.6,28.8
1.8,43.92
2.0,18.06
2.2,11.46
2.4,21.66
2.6,13.68
2.8,10.08
3.0,5.94
3.2,12.06
3.4,4.98
3.6,3.72
3.8,21.12
4.0,17.88
4.2,22.56
4.4,14.58
4.6,7.38
4.8,7.56
5.0,3.36
5.2,5.16
5.4,9.6
5.6,11.1
5.8,18.12
6.0,2.58
6.2,17.28
6.4,7.56
6.6,11.7
6.8,16.56
7.0,13.2
7.2,42.84
7.4,10.14
7.6,5.22
7.8,8.76
8.0,17.04
8.2,17.22
8.4,11.76
8.6,20.88
8.8,10.62
9.0,16.02
9.2,21.18
9.4,10.62
9.6,30.48
9.8,21.48
10.0,15.0
10.2,8.94
10.4,11.34
10.6,19.2
10.8,14.7
11.0,6.0
11.2,3.36
11.4,25.32
11.6,13.44
11.8,10.98
12.0,11.88
12.2,11.16
12.4,18.18
12.6,14.7
12.8,28.5
13.0,37.5
13.2,18.12
13.4,19.8
13.6,8.04
13.8,19.86
14.0,14.4
14.2,11.52
14.4,26.16
14.6,7.02
14.8,1.14
15.0,17.34
15.2,18.84
15.4,18.48
15.6,6.96
15.8,21.78
16.0,27.6
16.2,11.4
16.4,18.96
16.6,35.88
16.8,25.2
17.0,37.44
17.2,21.24
17.4,22.62
17.6,10.8
17.8,4.08
18.0,11.4
18.2,16.62
18.4,14.4
18.6,7.5
18.8,5.22
19.0,6.84
19.2,16.32
19.4,12.42
19.6,22.44
