Timestamp (s),Bandwidth (Mbps)
0,0
0.2,0.42
0.4,1.98
0.6,1.86
0.8,0.96
1.0,2.58
1.2,2.46
1.4,1.92
1.6,2.64
1.8,1.74
2.0,2.88
2.2,2.28
2.4,2.58
2.6,1.56
2.8,1.86
3.0,3.18
3.2,1.56
3.4,2.1
3.6,1.38
3.8,0.84
4.0,1.08
4.2,1.32
4.4,1.74
4.6,0.84
4.8,0.6
5.0,0.06
5.2,0.24
5.4,0.06
5.6,0.24
5.8,0.48
6.0,0.48
6.2,0.0
6.4,2.46
6.6,0.12
6.8,0.48
7.0,2.46
7.2,0.0
7.4,0.36
7.6,3.42
7.8,1.32
8.0,1.44
8.2,2.46
8.4,1.98
8.6,1.98
8.8,2.4
9.0,1.14
9.2,0.48
9.4,0.3
9.6,0.9
9.8,1.2
10.0,2.22
10.2,2.52
10.4,2.64
10.6,4.98
10.8,1.56
11.0,3.48
11.2,3.3
11.4,3.96
11.6,5.46
11.8,5.76
12.0,3.6
12.2,2.58
12.4,2.04
12.6,2.7
12.8,4.08
13.0,4.56
13.2,3.54
13.4,2.46
13.6,2.4
13.8,1.56
14.0,3.18
14.2,3.9
14.4,1.44
14.6,1.62
14.8,0.66
15.0,1.08
15.2,0.66
15.4,0.66
15.6,0.96
15.8,0.66
16.0,0.18
16.2,0.36
16.4,0.24
16.6,0.12
16.8,0.18
17.0,0.18
17.2,0.18
17.4,4.38
17.6,6.06
17.8,5.82
18.0,1.86
18.2,1.5
18.4,1.26
18.6,2.34
18.8,3.54
19.0,5.28
19.2,5.94
19.4,3.78
19.6,5.58
19.8,5.76
20.0,5.34
20.2,4.92
20.4,2.52
20.6,2.52
20.8,1.02
21.0,1.74
21.2,1.8
21.4,0.36
21.6,2.7
21.8,4.02
22.0,2.64
22.2,3.66
22.4,5.46
22.6,3.96
22.8,5.82
23.0,9.12
23.2,12.54
23.4,15.66
23.6,11.82
23.8,11.28
24.0,6.6
24.2,13.14
24.4,15.0
24.6,6.72
24.8,10.44
25.0,12.48
25.2,15.48
25.4,16.26
25.6,16.8
25.8,15.72
