Timestamp (s),Bandwidth (Mbps)
0,0
0.2,1.38
0.4,3.3
0.6,2.04
0.8,3.24
1.0,1.68
1.2,5.22
1.4,6.96
1.6,4.62
1.8,9.78
2.0,2.94
2.2,8.16
2.4,6.72
2.6,5.64
2.8,7.32
3.0,6.6
3.2,4.02
3.4,7.08
3.6,6.06
3.8,5.52
4.0,6.78
4.2,5.82
4.4,4.44
4.6,5.52
4.8,4.56
5.0,6.18
5.2,6.66
5.4,6.24
5.6,4.02
5.8,3.66
6.0,5.94
6.2,3.9
6.4,6.24
6.6,2.7
6.8,3.96
7.0,3.84
7.2,4.56
7.4,4.2
7.6,2.7
7.8,1.74
8.0,2.46
8.2,2.1
8.4,2.04
8.6,2.04
8.8,2.1
9.0,0.42
9.2,1.14
9.4,0.96
9.6,1.38
9.8,1.8
10.0,0.96
10.2,1.08
10.4,3.48
10.6,4.08
10.8,3.3
11.0,2.58
11.2,2.28
11.4,2.76
11.6,2.82
11.8,2.16
12.0,2.04
12.2,0.9
12.4,0.48
12.6,1.14
12.8,0.66
13.0,1.32
13.2,0.12
13.4,0.0
13.6,0.0
13.8,0.0
14.0,0.12
14.2,0.0
14.4,0.0
14.6,0.06
14.8,0.0
15.0,0.0
15.2,0.0
15.4,0.06
15.6,0.0
15.8,0.0
16.0,0.48
16.2,1.2
16.4,3.0
16.6,1.44
16.8,1.86
17.0,1.74
17.2,2.16
17.4,1.98
17.6,0.66
17.8,2.82
18.0,2.88
18.2,2.82
18.4,5.04
18.6,4.86
18.8,4.8
19.0,5.1
19.2,3.9
19.4,4.2
19.6,4.02
19.8,3.54
20.0,3.18
20.2,1.38
20.4,0.66
20.6,0.72
20.8,0.06
21.0,0.06
21.2,0.12
21.4,0.3
21.6,0.18
21.8,0.12
22.0,0.06
22.2,0.24
22.4,0.48
22.6,0.36
22.8,0.12
23.0,0.42
23.2,0.18
23.4,0.06
23.6,0.06
23.8,0.06
24.0,0.0
24.2,0.06
24.4,0.06
24.6,0.06
24.8,0.0
25.0,0.0
25.2,0.0
25.4,0.0
25.6,0.0
25.8,0.0
26.0,0.0
26.2,0.0
26.4,0.0
26.6,0.0
26.8,0.0
27.0,0.0
27.2,0.0
27.4,0.0
27.6,0.0
27.8,0.0
28.0,0.0
28.2,0.0
28.4,0.0
28.6,0.0
28.8,0.0
29.0,0.0
29.2,0.0
29.4,0.0
29.6,0.0
29.8,0.0
30.0,0.0
30.2,0.06
30.4,0.36
30.6,0.24
30.8,0.3
31.0,0.3
31.2,0.6
31.4,3.12
31.6,2.94
31.8,1.74
32.0,1.74
32.2,2.16
32.4,0.96
32.6,1.38
32.8,1.74
33.0,2.52
33.2,1.26
33.4,2.7
33.6,2.52
33.8,0.84
34.0,1.92
34.2,0.54
34.4,1.38
34.6,0.78
34.8,1.86
35.0,1.62
35.2,2.4
35.4,3.36
35.6,1.74
35.8,0.96
36.0,1.08
36.2,0.84
36.4,0.6
36.6,1.2
36.8,2.52
37.0,2.28
37.2,1.56
37.4,1.8
37.6,1.56
37.8,1.44
38.0,2.22
38.2,3.24
38.4,2.94
38.6,1.86
38.8,1.44
39.0,1.8
39.2,1.68
39.4,1.38
39.6,1.26
39.8,0.96
40.0,1.14
40.2,0.48
40.4,0.36
40.6,1.02
40.8,0.96
41.0,1.26
41.2,1.2
41.4,0.72
41.6,0.72
41.8,0.6
42.0,0.42
42.2,0.6
42.4,0.66
42.6,0.66
42.8,0.84
43.0,0.36
43.2,0.36
43.4,0.12
43.6,0.06
43.8,0.0
44.0,0.06
44.2,0.0
44.4,0.12
44.6,0.0
44.8,0.0
45.0,0.0
45.2,0.0
45.4,0.06
45.6,0.06
45.8,0.0
46.0,0.06
46.2,0.0
46.4,0.0
46.6,0.0
46.8,0.0
47.0,0.0
47.2,0.0
47.4,0.0
47.6,0.0
47.8,0.0
48.0,0.06
48.2,0.0
48.4,0.06
48.6,0.0
48.8,0.0
49.0,0.0
49.2,0.0
49.4,0.0
49.6,0.0
49.8,0.0
50.0,0.0
50.2,0.0
50.4,0.0
50.6,0.0
50.8,0.06
51.0,0.0
51.2,0.0
51.4,0.0
51.6,0.0
51.8,0.0
52.0,0.0
52.2,0.0
52.4,0.0
52.6,0.0
52.8,0.0
53.0,0.0
53.2,0.0
53.4,0.0
53.6,0.0
53.8,0.0
54.0,0.0
54.2,0.0
54.4,0.0
54.6,0.0
54.8,0.0
55.0,0.0
55.2,0.0
55.4,0.0
55.6,0.0
55.8,0.0
56.0,0.0
56.2,0.0
56.4,0.0
56.6,0.0
56.8,0.0
57.0,0.0
57.2,0.0
57.4,0.0
57.6,0.0
57.8,0.0
58.0,0.0
58.2,0.0
58.4,0.0
58.6,0.0
58.8,0.0
59.0,0.0
59.2,0.0
59.4,0.0
59.6,0.0
59.8,0.0
60.0,0.06
60.2,0.0
60.4,0.0
60.6,0.42
60.8,0.42
61.0,0.36
61.2,0.48
61.4,0.12
61.6,0.18
61.8,0.18
62.0,0.36
62.2,0.18
62.4,0.3
62.6,0.66
62.8,0.9
63.0,0.18
63.2,0.42
63.4,0.18
63.6,0.18
63.8,0.66
64.0,0.72
64.2,0.18
64.4,0.24
64.6,0.24
64.8,0.18
65.0,0.54
65.2,0.3
65.4,0.18
65.6,0.24
65.8,0.3
66.0,0.06
66.2,0.0
66.4,0.0
66.6,0.0
66.8,0.0
67.0,0.0
67.2,0.6
67.4,1.92
67.6,3.96
67.8,4.86
68.0,4.62
68.2,5.04
68.4,6.48
68.6,5.52
68.8,4.32
69.0,4.32
69.2,6.0
69.4,5.1
69.6,6.3
69.8,5.58
70.0,7.38
70.2,6.18
70.4,3.0
70.6,3.6
70.8,3.54
71.0,5.16
71.2,3.24
71.4,5.22
71.6,7.92
71.8,5.58
72.0,4.08
72.2,4.62
72.4,8.58
72.6,2.94
72.8,1.08
73.0,5.16
73.2,4.56
73.4,3.12
73.6,6.9
73.8,7.5
74.0,5.04
74.2,3.96
74.4,4.08
74.6,2.88
74.8,2.46
75.0,4.5
75.2,4.62
75.4,1.86
75.6,2.46
75.8,5.16
76.0,4.08
76.2,2.34
76.4,2.7
76.6,3.18
76.8,1.92
77.0,2.94
77.2,2.34
77.4,3.78
77.6,2.88
77.8,4.32
78.0,3.78
78.2,3.12
78.4,2.58
78.6,2.1
78.8,3.3
79.0,3.66
79.2,3.72
79.4,3.66
79.6,3.06
79.8,4.74
80.0,3.9
80.2,1.92
80.4,4.62
80.6,3.12
80.8,1.08
81.0,1.98
81.2,2.52
81.4,1.5
81.6,2.64
81.8,2.16
82.0,1.56
82.2,1.38
82.4,1.38
82.6,0.9
82.8,1.5
83.0,1.68
83.2,0.78
83.4,0.48
83.6,0.3
83.8,0.36
84.0,0.36
84.2,2.4
84.4,2.04
84.6,2.28
84.8,1.62
85.0,1.38
85.2,1.26
85.4,1.56
85.6,1.02
85.8,1.86
86.0,1.14
86.2,0.66
86.4,0.3
86.6,0.66
86.8,1.38
87.0,1.5
87.2,2.1
87.4,1.38
87.6,0.72
87.8,0.9
88.0,0.78
88.2,0.72
88.4,0.72
88.6,0.6
88.8,0.42
89.0,0.48
89.2,0.54
89.4,0.9
89.6,0.6
89.8,0.78
90.0,0.54
90.2,0.42
90.4,0.36
90.6,0.6
90.8,0.6
91.0,0.18
91.2,0.3
91.4,0.18
91.6,0.42
91.8,0.24
92.0,0.42
92.2,0.36
92.4,0.3
92.6,0.18
92.8,0.3
93.0,0.3
93.2,0.42
93.4,0.18
93.6,0.36
93.8,0.18
94.0,0.48
94.2,0.48
94.4,0.3
94.6,0.18
94.8,0.3
95.0,0.42
95.2,0.42
95.4,0.0
95.6,0.0
95.8,0.0
96.0,0.06
96.2,0.0
96.4,0.0
96.6,0.0
96.8,0.0
97.0,0.0
97.2,0.0
97.4,0.0
97.6,0.0
97.8,0.0
98.0,0.06
98.2,0.0
98.4,0.0
98.6,0.0
98.8,0.0
99.0,0.0
99.2,0.0
99.4,0.0
99.6,0.0
99.8,0.0
100.0,0.0
100.2,2.52
100.4,4.56
100.6,2.94
100.8,3.66
101.0,2.28
101.2,1.32
101.4,0.72
101.6,0.36
101.8,0.54
102.0,4.86
102.2,2.52
102.4,2.82
102.6,2.88
102.8,4.26
103.0,3.6
103.2,6.3
103.4,2.1
103.6,2.94
103.8,4.62
104.0,2.94
104.2,4.5
104.4,4.86
104.6,4.44
104.8,2.94
105.0,2.76
105.2,2.94
