Timestamp (s),Bandwidth (Mbps)
0,0
0.2,0.06
0.4,0.42
0.6,0.0
0.8,0.0
1.0,0.06
1.2,0.06
1.4,0.18
1.6,0.0
1.8,0.18
2.0,0.12
2.2,0.06
2.4,0.24
2.6,0.12
2.8,0.0
3.0,0.06
3.2,0.0
3.4,0.24
3.6,0.0
3.8,0.0
4.0,0.06
4.2,0.0
4.4,0.0
4.6,0.0
4.8,0.0
5.0,0.06
5.2,0.0
5.4,0.06
5.6,0.12
5.8,0.18
6.0,0.06
6.2,0.06
6.4,0.06
6.6,0.06
6.8,0.0
7.0,0.06
7.2,0.0
7.4,0.0
7.6,0.0
7.8,0.3
8.0,0.06
8.2,0.12
8.4,0.0
8.6,0.06
8.8,0.18
9.0,0.18
9.2,0.06
9.4,0.06
9.6,0.06
9.8,0.06
10.0,0.0
10.2,0.0
10.4,0.42
10.6,0.0
10.8,0.0
11.0,0.12
11.2,0.0
11.4,0.18
11.6,0.06
11.8,0.0
12.0,0.12
12.2,0.18
12.4,0.12
12.6,1.02
12.8,0.12
13.0,0.18
13.2,0.24
13.4,0.06
13.6,0.12
13.8,0.06
14.0,0.06
