Timestamp (s),Bandwidth (Mbps)
0,0
0.2,9.6
0.4,18.84
0.6,24.3
0.8,28.56
1.0,24.78
1.2,17.52
1.4,17.82
1.6,22.14
1.8,18.0
2.0,19.98
2.2,9.84
2.4,11.76
2.6,23.64
2.8,15.72
3.0,9.66
3.2,23.64
3.4,20.52
3.6,8.04
3.8,23.58
4.0,17.46
4.2,3.0
4.4,25.38
4.6,31.32
4.8,7.62
5.0,1.32
5.2,18.84
5.4,25.38
5.6,10.98
5.8,2.4
6.0,19.2
6.2,29.64
6.4,23.1
6.6,7.68
6.8,20.22
7.0,23.1
7.2,23.64
7.4,15.9
7.6,19.02
7.8,13.56
8.0,4.92
8.2,20.4
8.4,20.22
8.6,9.84
8.8,8.34
9.0,25.98
9.2,15.24
9.4,5.1
9.6,13.32
9.8,23.04
10.0,12.06
10.2,3.78
10.4,21.06
10.6,27.06
10.8,3.66
11.0,6.6
11.2,24.84
11.4,19.74
11.6,4.98
11.8,13.86
12.0,21.0
12.2,13.08
12.4,1.32
12.6,12.48
12.8,25.26
13.0,12.54
13.2,4.98
13.4,20.16
13.6,30.06
13.8,8.16
14.0,7.98
14.2,18.9
14.4,22.68
14.6,6.78
14.8,1.98
15.0,6.12
15.2,16.74
15.4,22.56
15.6,7.92
15.8,2.58
16.0,22.08
16.2,16.98
16.4,5.34
16.6,6.72
16.8,27.18
17.0,16.44
17.2,8.16
17.4,18.42
17.6,20.58
17.8,9.12
18.0,16.74
18.2,22.92
18.4,7.44
