Timestamp (s),Bandwidth (Mbps)
0,0
0.2,1.32
0.4,1.56
0.6,1.56
0.8,1.56
1.0,1.56
1.2,1.62
1.4,1.62
1.6,1.56
1.8,1.56
2.0,1.62
2.2,1.56
2.4,1.56
2.6,1.62
2.8,1.56
3.0,1.62
3.2,1.62
3.4,1.62
3.6,1.5
3.8,1.62
4.0,1.5
4.2,1.62
4.4,1.56
4.6,1.44
4.8,1.56
5.0,1.5
5.2,1.62
5.4,1.62
5.6,1.56
5.8,1.62
6.0,1.62
6.2,1.5
6.4,1.62
6.6,1.62
6.8,1.56
7.0,1.62
7.2,1.56
7.4,1.56
7.6,1.56
7.8,1.62
8.0,1.56
8.2,1.5
8.4,1.56
8.6,1.62
8.8,1.56
9.0,1.62
9.2,1.56
9.4,1.5
9.6,1.62
9.8,1.56
10.0,1.62
10.2,1.5
10.4,1.62
10.6,1.56
10.8,1.62
11.0,1.38
11.2,1.62
11.4,1.56
11.6,1.62
11.8,1.56
12.0,1.56
12.2,1.44
12.4,1.62
12.6,1.62
12.8,1.5
13.0,1.32
13.2,1.14
13.4,1.5
13.6,1.56
13.8,1.5
14.0,1.32
14.2,1.14
14.4,1.14
14.6,1.2
14.8,1.26
15.0,1.26
15.2,0.9
15.4,1.26
15.6,1.26
15.8,1.26
16.0,1.26
16.2,1.02
16.4,1.02
16.6,0.96
16.8,0.78
17.0,1.26
17.2,1.08
17.4,0.96
17.6,1.26
17.8,0.66
18.0,0.6
18.2,0.72
18.4,0.72
18.6,0.42
18.8,1.5
19.0,1.5
19.2,1.2
19.4,1.56
19.6,1.62
19.8,1.56
20.0,1.62
20.2,0.3
20.4,0.9
20.6,0.6
20.8,0.12
21.0,1.32
21.2,1.14
21.4,1.44
21.6,1.56
21.8,1.62
22.0,1.44
22.2,1.56
22.4,1.56
22.6,1.56
22.8,1.56
23.0,1.56
23.2,1.5
23.4,1.26
23.6,1.2
23.8,1.08
24.0,1.14
24.2,1.38
24.4,1.2
24.6,1.5
24.8,1.5
25.0,1.26
25.2,1.32
25.4,1.56
25.6,1.62
25.8,1.56
26.0,1.5
26.2,1.56
26.4,1.44
26.6,1.56
26.8,1.62
27.0,1.44
27.2,1.56
27.4,1.62
27.6,1.44
27.8,1.5
28.0,1.62
28.2,1.44
28.4,1.5
28.6,1.08
28.8,1.44
29.0,1.38
29.2,0.96
29.4,1.32
29.6,1.26
29.8,1.26
30.0,1.02
30.2,1.02
30.4,0.9
30.6,1.08
30.8,1.08
31.0,1.2
31.2,0.9
31.4,1.32
31.6,1.26
31.8,1.32
32.0,1.38
32.2,1.32
32.4,1.44
32.6,1.5
32.8,1.5
33.0,1.5
33.2,1.5
33.4,1.5
33.6,1.5
33.8,1.44
34.0,1.44
34.2,1.5
34.4,1.5
34.6,1.5
34.8,1.5
35.0,1.44
35.2,1.5
35.4,1.44
35.6,1.5
35.8,1.2
36.0,1.5
36.2,1.26
36.4,1.5
36.6,1.32
36.8,1.5
37.0,1.56
37.2,1.56
37.4,1.62
37.6,1.68
37.8,1.62
38.0,1.56
38.2,1.62
38.4,1.62
38.6,1.62
38.8,1.62
39.0,1.56
39.2,1.56
39.4,1.56
39.6,1.5
39.8,1.44
40.0,1.56
40.2,1.62
40.4,1.62
40.6,1.56
40.8,1.56
41.0,1.62
41.2,1.56
41.4,1.5
41.6,1.56
41.8,1.5
