Timestamp (s),Bandwidth (Mbps)
0,0
0.2,2.82
0.4,1.5
0.6,2.34
0.8,2.64
1.0,2.1
1.2,2.7
1.4,2.16
1.6,2.34
1.8,2.52
2.0,2.7
2.2,2.22
2.4,1.86
2.6,2.52
2.8,1.92
3.0,2.1
3.2,2.34
3.4,1.5
3.6,2.4
3.8,2.04
4.0,2.64
4.2,2.52
4.4,1.8
4.6,3.42
4.8,2.64
5.0,2.88
5.2,2.76
5.4,2.76
5.6,2.64
5.8,2.88
6.0,2.28
6.2,2.34
6.4,2.34
6.6,1.8
6.8,1.32
7.0,1.26
7.2,1.02
7.4,1.26
7.6,0.72
7.8,0.9
8.0,0.72
8.2,1.02
8.4,0.72
