Timestamp (s),Bandwidth (Mbps)
0,0
0.2,0.36
0.4,0.66
0.6,0.78
0.8,1.14
1.0,1.44
1.2,1.2
1.4,1.62
1.6,1.2
1.8,0.66
2.0,0.9
2.2,1.44
2.4,1.08
2.6,0.9
2.8,1.68
3.0,0.84
3.2,1.14
3.4,1.68
3.6,1.2
3.8,1.44
4.0,1.56
4.2,2.76
4.4,0.42
4.6,1.98
4.8,2.94
5.0,4.38
5.2,1.62
5.4,1.8
5.6,1.86
5.8,1.86
6.0,2.76
6.2,2.52
6.4,0.84
6.6,1.62
6.8,1.44
7.0,1.5
7.2,1.08
7.4,0.72
7.6,0.96
7.8,0.42
8.0,0.48
8.2,0.24
8.4,0.18
8.6,0.12
8.8,0.06
9.0,0.06
9.2,0.12
9.4,0.06
9.6,0.0
9.8,0.0
10.0,0.0
10.2,0.0
10.4,0.0
10.6,0.0
10.8,0.12
11.0,2.64
11.2,1.2
11.4,1.62
11.6,2.4
11.8,1.74
12.0,2.04
12.2,1.02
12.4,1.68
12.6,0.9
12.8,1.32
13.0,1.14
13.2,0.72
13.4,0.66
13.6,0.84
13.8,0.9
14.0,0.54
14.2,0.48
14.4,0.72
14.6,0.78
14.8,0.48
15.0,1.08
15.2,0.96
15.4,0.6
15.6,0.3
15.8,0.66
16.0,0.9
16.2,1.2
16.4,0.72
16.6,0.84
16.8,1.32
17.0,1.68
17.2,1.8
17.4,1.74
17.6,2.82
17.8,1.8
18.0,0.96
18.2,1.74
18.4,2.52
18.6,2.64
18.8,2.1
19.0,2.52
19.2,1.32
19.4,2.28
19.6,2.52
19.8,1.86
20.0,2.28
20.2,1.14
20.4,1.8
20.6,2.04
20.8,1.02
21.0,0.66
21.2,0.36
21.4,0.36
21.6,0.24
21.8,0.06
22.0,0.12
22.2,0.06
22.4,0.0
22.6,0.96
22.8,2.46
23.0,3.54
23.2,1.8
23.4,0.0
23.6,2.82
23.8,4.44
24.0,1.92
24.2,6.42
24.4,8.28
24.6,0.0
24.8,18.66
25.0,8.16
25.2,8.58
25.4,3.06
25.6,0.0
25.8,11.04
26.0,3.54
26.2,7.32
26.4,3.72
26.6,1.44
26.8,3.36
27.0,6.12
27.2,9.0
27.4,9.84
27.6,13.56
27.8,9.96
28.0,13.44
28.2,3.24
28.4,9.18
28.6,9.06
28.8,1.56
29.0,0.0
29.2,5.46
29.4,4.86
29.6,1.68
29.8,4.44
30.0,1.26
30.2,0.0
30.4,0.66
30.6,0.0
30.8,0.18
31.0,0.06
31.2,0.0
31.4,0.0
31.6,0.0
31.8,0.0
32.0,0.0
32.2,0.9
32.4,1.08
32.6,2.58
32.8,0.0
33.0,3.42
33.2,5.16
33.4,0.0
33.6,0.0
33.8,9.36
34.0,1.38
34.2,1.44
34.4,1.86
34.6,0.06
34.8,7.62
35.0,5.76
35.2,4.56
35.4,3.42
35.6,2.52
35.8,7.92
36.0,6.96
36.2,1.32
36.4,5.76
36.6,5.28
36.8,3.84
37.0,0.0
37.2,6.96
37.4,9.06
37.6,2.22
37.8,1.26
38.0,0.0
38.2,0.0
38.4,0.06
38.6,0.12
38.8,0.0
39.0,0.0
39.2,0.0
39.4,0.0
39.6,0.0
39.8,0.54
40.0,2.58
40.2,3.96
40.4,4.2
40.6,0.18
40.8,2.4
41.0,5.34
41.2,6.06
41.4,4.98
41.6,4.08
41.8,4.98
42.0,7.8
42.2,5.64
42.4,5.28
42.6,4.44
42.8,4.56
43.0,5.4
43.2,1.92
43.4,2.28
43.6,4.68
43.8,3.9
44.0,4.62
44.2,3.6
44.4,3.06
44.6,2.22
44.8,0.54
45.0,0.36
45.2,0.18
45.4,0.12
45.6,0.0
45.8,0.0
46.0,0.0
46.2,1.62
46.4,2.7
46.6,1.26
46.8,4.02
47.0,4.44
47.2,3.48
47.4,4.44
47.6,2.82
47.8,2.52
48.0,4.08
48.2,3.3
48.4,2.88
48.6,1.92
48.8,3.48
49.0,5.64
49.2,4.26
49.4,3.24
49.6,4.5
49.8,3.0
50.0,5.04
50.2,6.6
50.4,3.3
50.6,5.16
50.8,6.36
51.0,6.18
51.2,6.54
51.4,6.24
51.6,5.88
51.8,5.16
52.0,5.4
52.2,5.58
52.4,6.6
52.6,5.1
52.8,6.06
53.0,7.08
53.2,4.44
53.4,5.88
53.6,6.18
53.8,2.88
54.0,5.28
54.2,4.74
54.4,5.52
54.6,6.48
54.8,6.66
55.0,4.56
55.2,4.74
55.4,6.9
55.6,8.94
55.8,8.7
56.0,11.88
56.2,11.52
56.4,10.38
56.6,13.74
56.8,12.54
57.0,12.66
57.2,13.98
57.4,14.4
57.6,12.24
57.8,13.56
58.0,14.1
58.2,7.86
58.4,9.18
58.6,7.86
58.8,8.94
59.0,10.62
59.2,7.8
59.4,12.66
59.6,14.4
59.8,14.28
60.0,11.58
60.2,14.4
60.4,9.66
60.6,13.5
60.8,11.76
61.0,12.6
61.2,14.76
61.4,11.94
61.6,12.6
61.8,14.1
62.0,12.18
62.2,10.08
62.4,13.8
62.6,11.4
62.8,9.36
63.0,10.68
63.2,9.66
63.4,4.74
63.6,5.34
63.8,5.58
64.0,6.06
64.2,5.46
64.4,4.98
64.6,1.86
64.8,0.0
65.0,0.0
65.2,0.0
65.4,0.0
65.6,0.0
65.8,0.0
66.0,0.0
66.2,0.6
66.4,1.86
66.6,0.0
66.8,12.24
67.0,3.06
67.2,8.16
67.4,11.58
67.6,1.2
67.8,3.6
68.0,6.36
68.2,6.48
68.4,4.98
