Timestamp (s),Bandwidth (Mbps)
0,0
0.2,0.06
0.4,0.0
0.6,0.0
0.8,0.06
1.0,0.06
1.2,0.0
1.4,0.0
1.6,0.18
1.8,0.9
2.0,1.32
2.2,0.0
2.4,0.96
2.6,4.08
2.8,4.08
3.0,5.1
3.2,0.36
3.4,2.88
3.6,2.58
3.8,9.18
4.0,9.3
4.2,7.38
4.4,10.86
4.6,6.66
4.8,1.8
5.0,6.18
5.2,3.66
5.4,4.98
5.6,1.86
5.8,1.56
6.0,5.22
6.2,2.76
6.4,3.0
6.6,2.46
6.8,3.12
7.0,1.38
7.2,1.2
7.4,1.32
7.6,2.64
7.8,3.78
8.0,0.84
8.2,0.48
8.4,0.78
8.6,0.6
8.8,0.06
9.0,0.06
9.2,0.0
9.4,0.12
9.6,0.06
9.8,0.0
10.0,0.0
10.2,0.0
10.4,0.0
10.6,0.0
10.8,0.0
11.0,0.0
11.2,0.0
11.4,0.0
11.6,0.0
11.8,0.0
12.0,0.0
12.2,0.0
12.4,0.0
12.6,0.0
12.8,0.0
13.0,0.06
13.2,0.12
13.4,0.06
13.6,0.0
13.8,0.0
14.0,0.0
14.2,0.0
14.4,0.0
14.6,0.0
14.8,0.0
15.0,0.0
15.2,0.0
15.4,0.42
15.6,0.78
15.8,0.96
16.0,3.24
16.2,2.4
16.4,6.06
16.6,4.92
16.8,5.58
17.0,8.22
17.2,6.6
17.4,5.58
17.6,5.28
17.8,6.6
18.0,9.54
18.2,10.56
18.4,2.04
18.6,6.18
18.8,11.82
19.0,8.58
19.2,10.56
19.4,5.4
19.6,3.84
19.8,1.68
20.0,2.28
20.2,2.58
20.4,2.4
20.6,0.12
20.8,0.0
21.0,0.06
21.2,0.0
21.4,0.0
21.6,0.0
21.8,0.0
22.0,0.0
22.2,0.0
22.4,0.0
22.6,0.0
22.8,0.0
23.0,0.0
23.2,0.0
23.4,0.0
23.6,0.0
23.8,0.0
24.0,0.0
24.2,0.0
24.4,0.0
24.6,0.0
24.8,0.0
25.0,0.0
25.2,0.0
25.4,0.0
25.6,0.0
25.8,0.0
26.0,0.0
26.2,0.0
26.4,0.0
26.6,0.0
26.8,0.0
27.0,0.0
27.2,0.0
27.4,0.0
27.6,0.0
27.8,0.0
28.0,0.0
28.2,0.0
28.4,0.0
28.6,0.0
28.8,0.0
29.0,0.0
29.2,0.0
29.4,0.0
29.6,0.0
29.8,0.0
30.0,0.0
30.2,0.0
30.4,0.0
30.6,0.0
30.8,0.0
31.0,0.0
31.2,0.0
31.4,0.0
31.6,0.0
31.8,0.0
32.0,0.0
32.2,0.0
32.4,0.0
32.6,0.0
32.8,0.0
33.0,0.0
33.2,0.0
33.4,0.0
33.6,0.0
33.8,0.0
34.0,0.0
34.2,0.0
34.4,0.0
34.6,0.0
34.8,0.0
35.0,0.0
35.2,0.0
35.4,0.0
35.6,6.36
35.8,13.26
36.0,12.42
36.2,7.26
36.4,2.16
