Timestamp (s),Bandwidth (Mbps)
0,0
0.2,0.12
0.4,0.36
0.6,0.96
0.8,1.14
1.0,1.5
1.2,1.32
1.4,1.14
1.6,1.68
1.8,2.34
2.0,1.86
2.2,0.9
2.4,1.68
2.6,0.66
2.8,0.36
3.0,0.48
3.2,0.42
3.4,0.48
3.6,0.66
3.8,0.24
4.0,0.6
4.2,0.9
4.4,0.42
4.6,0.42
4.8,0.78
5.0,0.66
5.2,0.48
5.4,0.72
5.6,0.54
5.8,0.96
6.0,0.6
6.2,0.66
6.4,0.42
6.6,0.42
6.8,0.24
7.0,0.06
7.2,0.12
7.4,0.48
7.6,0.66
7.8,0.36
8.0,0.6
8.2,0.48
8.4,0.48
8.6,0.42
8.8,0.6
9.0,0.6
9.2,0.42
9.4,0.36
9.6,0.6
9.8,0.6
10.0,0.3
10.2,0.42
10.4,0.54
10.6,0.42
10.8,0.72
11.0,0.54
11.2,0.3
11.4,0.72
11.6,0.48
11.8,0.36
12.0,0.48
12.2,0.24
12.4,0.84
12.6,0.6
12.8,0.42
13.0,0.36
13.2,0.24
13.4,0.18
13.6,0.42
13.8,0.3
14.0,0.66
14.2,0.72
14.4,0.54
14.6,0.36
14.8,0.36
15.0,0.48
15.2,0.48
15.4,1.26
15.6,1.62
15.8,0.84
16.0,2.52
16.2,0.9
16.4,1.74
16.6,1.74
16.8,0.96
17.0,1.02
17.2,1.38
17.4,1.5
17.6,1.5
17.8,1.14
18.0,0.72
18.2,0.78
18.4,1.62
18.6,0.96
18.8,1.68
19.0,1.8
19.2,1.2
19.4,1.02
19.6,1.38
19.8,1.08
20.0,1.08
20.2,1.02
20.4,1.08
20.6,1.32
20.8,1.62
21.0,1.56
21.2,1.08
21.4,0.36
21.6,0.0
21.8,0.0
22.0,0.48
22.2,0.84
22.4,0.24
22.6,0.54
22.8,0.6
23.0,0.72
23.2,0.24
23.4,0.54
23.6,0.18
23.8,0.6
24.0,0.66
24.2,0.3
24.4,0.3
24.6,0.3
24.8,0.66
25.0,0.9
25.2,0.36
25.4,0.66
25.6,0.54
25.8,0.42
26.0,0.54
26.2,0.66
26.4,0.42
26.6,0.66
26.8,0.78
27.0,0.48
27.2,0.84
27.4,0.78
27.6,0.9
27.8,0.9
28.0,0.66
28.2,0.78
28.4,0.54
28.6,0.48
28.8,0.54
29.0,0.36
29.2,0.24
29.4,0.42
29.6,0.78
29.8,0.96
30.0,0.6
30.2,0.66
30.4,1.2
30.6,0.48
30.8,0.6
31.0,0.6
31.2,0.3
31.4,0.6
31.6,0.6
31.8,0.48
32.0,0.54
32.2,0.66
32.4,0.42
32.6,0.24
32.8,0.42
33.0,0.72
33.2,0.36
33.4,0.12
33.6,0.54
33.8,0.42
34.0,0.6
34.2,0.54
34.4,0.66
34.6,0.36
34.8,0.54
35.0,0.48
35.2,0.42
35.4,0.72
35.6,0.3
35.8,0.24
36.0,0.42
36.2,0.42
36.4,0.36
36.6,0.54
36.8,0.48
37.0,0.48
37.2,0.42
37.4,0.54
37.6,0.3
37.8,0.36
38.0,0.3
38.2,0.18
38.4,0.48
38.6,0.42
38.8,0.48
39.0,0.72
39.2,0.3
39.4,0.66
39.6,0.42
39.8,0.36
40.0,0.18
40.2,0.3
40.4,0.3
40.6,0.36
40.8,0.54
41.0,0.24
41.2,0.36
41.4,0.54
41.6,0.42
41.8,0.84
42.0,0.96
42.2,0.72
42.4,1.14
42.6,1.02
42.8,1.44
43.0,0.9
43.2,0.78
43.4,0.6
43.6,0.9
43.8,0.48
44.0,0.84
44.2,1.02
44.4,1.02
44.6,1.2
44.8,0.9
45.0,0.42
45.2,0.78
45.4,0.66
45.6,1.14
45.8,0.66
46.0,0.42
46.2,0.42
46.4,0.9
46.6,0.48
46.8,0.48
47.0,0.24
47.2,0.36
47.4,0.3
47.6,0.66
47.8,0.96
48.0,0.84
48.2,0.36
48.4,0.66
48.6,0.3
48.8,0.72
49.0,0.18
49.2,0.24
49.4,0.3
49.6,0.6
49.8,0.54
50.0,0.36
50.2,0.78
50.4,1.08
50.6,0.42
50.8,0.48
51.0,0.12
51.2,0.36
51.4,0.84
51.6,0.54
51.8,0.42
52.0,0.66
52.2,0.3
52.4,0.3
52.6,0.06
52.8,0.24
53.0,0.12
53.2,0.36
53.4,0.66
53.6,0.48
53.8,0.72
54.0,0.36
54.2,0.54
54.4,0.12
54.6,0.54
54.8,0.18
55.0,0.54
55.2,0.42
55.4,0.42
55.6,1.62
55.8,1.5
56.0,1.14
56.2,1.02
56.4,1.62
56.6,1.68
56.8,1.8
57.0,1.2
57.2,0.48
57.4,1.68
57.6,1.56
57.8,1.56
58.0,1.44
58.2,1.5
58.4,1.14
58.6,1.86
58.8,2.22
59.0,0.66
59.2,1.56
59.4,1.68
59.6,1.26
59.8,1.68
60.0,1.44
60.2,2.4
60.4,1.38
60.6,1.5
60.8,2.04
61.0,1.56
61.2,1.56
61.4,1.68
61.6,1.92
61.8,1.62
62.0,0.84
62.2,1.86
62.4,1.32
62.6,0.54
62.8,1.08
63.0,1.26
63.2,1.44
63.4,1.98
63.6,2.1
63.8,1.86
64.0,1.98
64.2,1.86
64.4,1.56
64.6,1.32
64.8,1.74
65.0,1.14
65.2,1.68
65.4,1.62
65.6,1.08
65.8,1.68
66.0,1.92
66.2,1.56
66.4,1.68
66.6,1.44
66.8,1.8
67.0,1.38
67.2,1.98
67.4,1.74
67.6,1.2
67.8,2.04
68.0,2.28
68.2,2.04
68.4,1.08
68.6,1.02
68.8,0.9
69.0,0.84
69.2,0.9
69.4,0.96
69.6,0.6
69.8,1.44
70.0,1.62
70.2,1.26
