Timestamp (s),Bandwidth (Mbps)
0,0
0.2,5.28
0.4,5.64
0.6,6.96
0.8,6.36
1.0,6.9
1.2,4.5
1.4,5.22
1.6,6.24
1.8,6.54
2.0,6.6
2.2,5.64
2.4,4.08
2.6,7.32
2.8,3.9
3.0,4.32
3.2,3.6
3.4,3.6
3.6,3.66
3.8,4.08
4.0,4.38
4.2,5.28
4.4,5.64
4.6,6.3
4.8,4.62
5.0,6.54
5.2,5.82
5.4,6.6
5.6,6.06
5.8,6.42
6.0,5.16
6.2,2.88
6.4,2.52
6.6,2.88
6.8,2.94
7.0,4.86
7.2,6.36
7.4,6.24
7.6,6.48
7.8,6.6
8.0,6.9
8.2,7.68
8.4,5.28
8.6,7.32
8.8,6.06
9.0,7.02
9.2,6.0
9.4,6.9
9.6,6.36
9.8,5.58
10.0,6.42
10.2,4.44
10.4,3.24
10.6,3.36
10.8,4.74
11.0,7.08
11.2,5.58
11.4,6.12
11.6,6.0
11.8,6.18
12.0,6.54
12.2,7.08
12.4,6.78
12.6,6.96
12.8,6.24
13.0,4.68
13.2,6.3
13.4,4.56
13.6,6.0
13.8,6.84
14.0,6.12
14.2,6.96
14.4,5.34
14.6,5.94
14.8,5.88
15.0,6.36
15.2,4.8
15.4,5.52
15.6,5.16
15.8,6.48
16.0,4.5
16.2,5.64
16.4,6.12
16.6,6.6
16.8,6.18
17.0,7.32
17.2,6.6
17.4,7.2
17.6,6.72
17.8,6.48
18.0,6.42
18.2,7.14
18.4,6.36
18.6,5.64
18.8,2.82
19.0,5.04
19.2,6.6
19.4,7.02
19.6,7.08
19.8,6.3
20.0,6.78
20.2,7.44
20.4,6.84
20.6,7.2
20.8,6.9
21.0,7.26
21.2,7.14
21.4,7.62
21.6,7.14
21.8,6.66
22.0,4.62
22.2,5.52
22.4,6.3
22.6,7.44
22.8,6.84
23.0,7.02
23.2,5.94
23.4,6.66
23.6,6.72
23.8,3.66
