Timestamp (s),Bandwidth (Mbps)
0,0
0.2,0.06
0.4,0.0
0.6,0.0
0.8,0.0
1.0,1.74
1.2,17.94
1.4,31.8
1.6,31.08
1.8,18.0
2.0,22.32
2.2,37.14
2.4,30.3
2.6,37.5
2.8,28.62
3.0,40.86
3.2,35.34
3.4,42.54
3.6,45.96
3.8,40.32
4.0,37.5
4.2,42.96
4.4,40.74
4.6,23.22
4.8,43.2
5.0,43.62
5.2,38.64
5.4,40.08
5.6,42.9
5.8,40.56
6.0,35.64
6.2,45.36
6.4,41.64
6.6,40.92
6.8,41.94
7.0,21.24
7.2,36.54
7.4,22.44
7.6,18.9
7.8,8.34
8.0,15.78
8.2,16.38
8.4,22.92
8.6,20.52
8.8,18.24
9.0,20.34
9.2,17.04
9.4,25.44
9.6,13.32
9.8,29.7
10.0,22.02
10.2,42.18
10.4,26.04
10.6,40.44
10.8,42.3
11.0,28.08
11.2,28.32
11.4,11.7
11.6,4.92
11.8,11.16
12.0,20.46
12.2,21.54
12.4,26.88
12.6,37.14
12.8,37.26
13.0,37.32
13.2,38.88
13.4,42.36
13.6,39.84
13.8,29.76
14.0,38.7
14.2,21.54
14.4,32.58
14.6,31.56
14.8,39.3
15.0,35.52
15.2,40.8
15.4,38.04
15.6,37.62
15.8,26.28
16.0,11.16
16.2,4.92
16.4,7.14
16.6,14.7
16.8,8.52
17.0,23.76
17.2,15.42
17.4,3.6
17.6,9.48
17.8,23.28
18.0,33.72
18.2,40.92
18.4,44.16
18.6,36.0
18.8,37.56
19.0,15.9
19.2,29.28
19.4,31.56
19.6,45.54
19.8,39.72
20.0,37.98
20.2,34.44
20.4,29.58
20.6,33.48
20.8,27.54
21.0,23.28
21.2,36.72
21.4,37.38
21.6,38.04
21.8,37.44
22.0,40.44
22.2,37.68
22.4,30.12
22.6,29.88
22.8,25.38
23.0,38.82
23.2,25.62
23.4,31.5
23.6,34.2
23.8,41.04
24.0,36.9
24.2,31.8
24.4,7.2
24.6,10.86
24.8,9.54
25.0,39.36
25.2,35.28
25.4,22.08
25.6,35.34
25.8,39.72
26.0,39.54
26.2,35.52
26.4,38.28
26.6,41.28
26.8,37.56
27.0,37.38
27.2,38.4
27.4,41.88
27.6,38.7
27.8,36.9
28.0,35.88
28.2,45.42
28.4,37.92
28.6,39.24
28.8,41.58
29.0,38.28
29.2,37.26
29.4,33.12
29.6,39.12
29.8,39.72
30.0,33.96
30.2,15.0
30.4,0.0
30.6,11.82
30.8,20.4
31.0,14.58
31.2,18.84
31.4,41.94
31.6,30.06
31.8,46.02
32.0,33.36
32.2,39.12
32.4,40.08
32.6,40.5
32.8,34.32
33.0,42.42
33.2,35.7
33.4,37.38
33.6,35.7
33.8,29.22
34.0,41.46
34.2,37.68
34.4,32.88
34.6,43.98
34.8,37.86
35.0,40.32
35.2,27.54
35.4,40.38
35.6,33.54
35.8,36.36
36.0,35.46
36.2,32.1
36.4,39.18
36.6,38.58
36.8,39.96
37.0,28.14
37.2,36.12
37.4,33.06
37.6,38.46
37.8,37.56
38.0,37.68
38.2,38.76
38.4,36.84
38.6,32.88
38.8,28.02
39.0,37.38
39.2,34.74
39.4,41.94
39.6,34.38
39.8,42.18
40.0,33.12
40.2,37.08
40.4,38.4
40.6,27.54
40.8,38.34
41.0,18.96
41.2,33.24
41.4,37.26
41.6,38.88
41.8,21.54
42.0,34.62
42.2,22.8
42.4,25.5
42.6,3.42
42.8,4.5
43.0,8.52
43.2,10.74
43.4,16.02
43.6,7.26
43.8,7.8
44.0,14.7
44.2,15.78
44.4,13.02
44.6,4.2
44.8,5.52
45.0,5.1
45.2,9.12
45.4,11.58
45.6,8.46
45.8,8.04
46.0,9.24
46.2,13.26
46.4,10.56
46.6,12.9
46.8,13.98
47.0,15.24
47.2,19.38
47.4,22.5
47.6,15.18
47.8,28.26
48.0,27.24
48.2,31.02
48.4,20.34
48.6,38.46
48.8,38.88
49.0,30.0
49.2,28.8
49.4,13.86
49.6,18.0
49.8,16.14
50.0,19.74
50.2,19.38
50.4,20.4
50.6,21.6
50.8,28.38
51.0,22.56
51.2,20.1
51.4,8.28
51.6,13.02
51.8,12.48
52.0,12.42
52.2,13.02
52.4,20.94
52.6,19.02
52.8,12.78
53.0,7.08
53.2,19.26
53.4,14.4
53.6,15.54
53.8,22.5
54.0,13.62
54.2,19.56
54.4,10.98
54.6,2.58
54.8,7.92
55.0,10.32
55.2,12.36
55.4,10.86
55.6,1.8
55.8,5.52
56.0,11.82
56.2,4.56
56.4,1.08
56.6,7.32
56.8,8.76
57.0,5.22
57.2,7.02
57.4,8.82
57.6,5.64
57.8,7.38
58.0,5.58
58.2,5.1
58.4,5.34
58.6,6.0
58.8,4.2
59.0,4.2
59.2,6.84
59.4,5.58
59.6,6.12
59.8,8.82
60.0,10.08
60.2,11.7
60.4,11.04
60.6,11.82
60.8,14.16
61.0,10.8
61.2,14.16
61.4,9.12
61.6,7.74
61.8,5.04
62.0,3.96
62.2,12.72
62.4,6.9
62.6,6.12
62.8,2.94
63.0,15.84
63.2,14.04
63.4,9.06
63.6,7.08
63.8,26.4
64.0,18.54
64.2,17.28
64.4,12.12
64.6,21.18
64.8,28.5
65.0,6.72
65.2,19.74
65.4,27.66
65.6,13.5
65.8,33.0
66.0,5.52
66.2,8.82
66.4,27.36
66.6,13.62
66.8,16.56
67.0,14.34
67.2,9.18
67.4,11.34
67.6,13.14
67.8,8.82
68.0,12.72
68.2,17.7
68.4,14.88
68.6,3.66
68.8,15.48
69.0,13.5
69.2,30.12
69.4,45.9
69.6,41.88
69.8,39.78
70.0,44.04
70.2,33.6
70.4,29.22
70.6,24.48
70.8,25.14
71.0,12.9
71.2,21.54
71.4,17.04
71.6,22.14
71.8,12.78
72.0,13.56
72.2,44.4
72.4,38.04
72.6,30.06
72.8,27.6
73.0,43.8
73.2,45.48
73.4,36.06
73.6,39.12
73.8,36.48
74.0,29.58
74.2,6.96
74.4,21.6
74.6,26.22
74.8,17.7
75.0,1.74
75.2,11.28
75.4,22.74
75.6,20.7
75.8,27.96
76.0,17.52
76.2,7.92
76.4,20.58
76.6,24.3
76.8,19.08
77.0,16.44
77.2,15.84
77.4,3.78
77.6,10.98
77.8,10.74
78.0,21.06
78.2,12.54
78.4,22.98
78.6,16.56
78.8,6.24
79.0,22.2
79.2,19.86
79.4,26.64
79.6,40.86
79.8,22.14
80.0,44.22
80.2,33.9
80.4,41.1
80.6,30.66
80.8,44.64
81.0,31.5
81.2,37.02
81.4,37.62
81.6,28.32
81.8,35.82
82.0,38.82
82.2,40.08
82.4,29.04
82.6,24.12
82.8,14.64
83.0,12.78
83.2,26.28
83.4,31.98
83.6,28.44
83.8,26.82
84.0,15.78
84.2,0.0
84.4,4.44
84.6,14.94
84.8,13.5
85.0,26.46
85.2,32.64
85.4,15.66
85.6,29.52
85.8,36.72
86.0,24.06
86.2,40.5
86.4,37.8
86.6,40.38
86.8,8.76
87.0,0.0
87.2,3.24
87.4,24.78
87.6,18.3
87.8,15.24
88.0,7.86
88.2,20.82
88.4,21.36
88.6,16.5
88.8,25.74
89.0,22.98
89.2,43.92
89.4,5.7
89.6,4.26
89.8,14.58
90.0,8.64
90.2,37.14
90.4,37.32
90.6,17.88
90.8,0.0
91.0,2.94
91.2,10.92
91.4,17.7
91.6,19.56
91.8,15.0
92.0,16.5
92.2,0.6
92.4,0.24
92.6,8.64
92.8,13.98
93.0,16.62
93.2,16.56
93.4,16.14
93.6,21.84
93.8,18.3
94.0,28.44
94.2,35.7
94.4,33.96
94.6,24.66
94.8,30.54
95.0,30.66
95.2,19.62
95.4,13.56
95.6,31.62
95.8,40.14
96.0,39.9
96.2,40.56
96.4,38.04
96.6,32.94
96.8,28.14
97.0,38.34
97.2,41.28
97.4,41.76
97.6,33.6
97.8,40.08
98.0,8.82
98.2,0.96
98.4,31.98
98.6,41.4
98.8,40.86
99.0,38.88
99.2,34.38
99.4,35.64
99.6,35.28
99.8,31.5
100.0,7.44
100.2,40.62
100.4,36.18
100.6,31.92
100.8,4.2
101.0,13.62
101.2,8.28
101.4,24.78
101.6,22.26
101.8,18.12
102.0,6.42
102.2,14.64
102.4,18.42
102.6,0.54
102.8,19.26
103.0,10.02
103.2,6.3
103.4,10.68
103.6,11.22
103.8,6.12
104.0,7.74
104.2,12.36
104.4,13.92
104.6,15.0
104.8,12.06
105.0,11.22
105.2,16.08
105.4,34.2
105.6,27.3
105.8,16.86
106.0,18.0
106.2,16.98
106.4,18.42
106.6,26.1
106.8,35.04
107.0,36.24
107.2,40.26
107.4,41.88
107.6,43.2
107.8,37.86
108.0,35.88
108.2,35.4
108.4,44.82
108.6,40.2
108.8,30.48
109.0,36.54
109.2,33.3
109.4,28.56
109.6,14.46
109.8,10.5
110.0,10.56
110.2,35.04
110.4,33.72
110.6,33.06
110.8,30.54
111.0,33.6
111.2,32.58
111.4,21.0
111.6,31.74
111.8,29.94
112.0,17.4
112.2,32.4
112.4,28.2
112.6,32.7
112.8,27.24
113.0,21.3
113.2,24.66
113.4,25.26
113.6,24.84
113.8,23.4
114.0,6.3
114.2,27.06
114.4,31.86
114.6,33.54
114.8,29.04
115.0,27.66
115.2,29.82
115.4,29.34
115.6,25.74
115.8,23.82
116.0,8.64
116.2,21.84
116.4,20.94
116.6,24.84
116.8,24.42
117.0,17.7
117.2,14.22
117.4,13.26
117.6,9.24
117.8,15.06
118.0,9.78
118.2,10.8
118.4,10.08
118.6,9.06
118.8,12.3
119.0,12.84
119.2,11.34
119.4,11.64
119.6,10.44
119.8,0.0
120.0,0.0
120.2,0.0
120.4,0.0
120.6,0.0
120.8,0.0
121.0,0.0
121.2,0.0
121.4,0.0
121.6,0.0
121.8,0.0
122.0,0.0
122.2,0.0
122.4,0.0
122.6,0.0
122.8,0.0
123.0,0.0
123.2,0.0
123.4,0.0
123.6,0.0
123.8,0.0
124.0,0.0
124.2,0.0
124.4,0.0
124.6,0.0
124.8,0.0
125.0,0.0
125.2,0.0
125.4,0.0
125.6,0.0
125.8,0.0
126.0,0.0
126.2,0.0
126.4,0.0
126.6,0.0
126.8,0.0
127.0,0.0
127.2,0.0
127.4,0.0
127.6,0.0
127.8,0.0
128.0,0.0
128.2,0.0
128.4,0.0
128.6,0.0
128.8,0.0
129.0,0.0
129.2,0.0
129.4,0.0
129.6,0.0
129.8,0.0
130.0,0.0
130.2,0.0
130.4,0.0
130.6,0.0
130.8,0.0
131.0,0.0
131.2,0.0
131.4,0.0
131.6,0.0
131.8,0.0
