Timestamp (s),Bandwidth (Mbps)
0,0
0.2,1.14
0.4,2.16
0.6,1.92
0.8,1.8
1.0,0.0
1.2,0.18
1.4,1.68
1.6,3.42
1.8,3.66
2.0,0.0
2.2,3.12
2.4,2.46
2.6,5.22
2.8,7.68
3.0,10.14
3.2,8.52
3.4,5.16
3.6,5.52
3.8,6.72
4.0,6.06
4.2,9.9
4.4,7.44
4.6,5.22
4.8,3.0
5.0,5.64
5.2,6.42
5.4,6.72
5.6,2.16
5.8,0.42
6.0,2.76
6.2,2.34
6.4,4.74
6.6,1.8
6.8,1.62
7.0,2.94
7.2,2.16
7.4,1.14
7.6,1.44
7.8,2.28
8.0,1.2
8.2,0.12
8.4,0.6
8.6,0.48
8.8,0.06
9.0,0.12
9.2,0.06
9.4,0.0
9.6,0.12
9.8,0.0
10.0,0.0
10.2,0.0
10.4,0.0
10.6,0.0
10.8,5.34
11.0,16.56
11.2,8.28
11.4,4.86
11.6,13.56
11.8,16.2
12.0,15.36
12.2,17.46
12.4,14.7
12.6,14.76
12.8,10.2
13.0,5.46
13.2,5.34
13.4,3.66
13.6,7.5
13.8,8.04
14.0,9.42
14.2,7.08
14.4,8.22
14.6,3.42
14.8,2.88
15.0,1.92
15.2,0.0
15.4,4.26
15.6,4.44
15.8,1.86
16.0,2.4
16.2,2.52
16.4,2.4
16.6,1.14
16.8,2.52
17.0,3.24
17.2,4.5
17.4,2.46
17.6,1.02
17.8,1.08
18.0,2.64
18.2,3.78
18.4,5.1
18.6,5.7
18.8,2.22
19.0,2.16
19.2,4.2
19.4,4.2
19.6,1.32
19.8,2.46
20.0,2.46
20.2,2.46
20.4,0.6
20.6,2.16
20.8,1.8
21.0,1.26
21.2,1.5
21.4,1.26
21.6,0.78
21.8,0.9
22.0,0.84
22.2,0.42
22.4,0.48
22.6,0.36
22.8,0.84
23.0,0.96
23.2,1.26
23.4,0.54
23.6,0.78
23.8,0.3
24.0,0.18
24.2,0.24
24.4,0.54
24.6,0.48
24.8,0.3
25.0,0.18
25.2,0.24
25.4,0.3
25.6,0.24
25.8,0.12
26.0,0.12
26.2,0.06
26.4,0.0
26.6,0.06
26.8,0.12
27.0,0.42
27.2,0.18
27.4,0.0
27.6,0.24
27.8,0.06
28.0,0.06
28.2,0.12
28.4,0.12
28.6,0.06
28.8,0.0
29.0,0.06
29.2,0.18
29.4,0.18
29.6,0.48
29.8,0.42
30.0,0.24
30.2,0.3
30.4,0.6
30.6,0.48
