Timestamp (s),Bandwidth (Mbps)
0,0
0.2,0.66
0.4,0.0
0.6,0.0
0.8,0.0
1.0,0.0
1.2,0.0
1.4,0.0
1.6,0.0
1.8,0.0
2.0,0.0
2.2,0.0
2.4,0.0
2.6,0.0
2.8,0.0
3.0,0.0
3.2,0.0
3.4,0.0
3.6,0.06
3.8,0.18
4.0,0.3
4.2,0.12
4.4,0.06
4.6,0.06
4.8,0.0
5.0,0.0
5.2,0.0
5.4,0.0
5.6,0.06
5.8,0.06
6.0,1.26
6.2,1.32
6.4,2.34
6.6,3.84
6.8,5.22
7.0,3.24
7.2,6.12
7.4,2.4
7.6,5.76
7.8,4.5
8.0,3.48
8.2,4.8
8.4,4.74
8.6,3.42
8.8,3.96
9.0,3.24
9.2,3.48
9.4,3.48
9.6,3.3
9.8,0.72
10.0,4.26
10.2,4.56
10.4,3.42
10.6,6.36
10.8,7.92
11.0,6.78
11.2,7.26
11.4,6.18
11.6,6.78
11.8,5.7
12.0,5.4
12.2,3.48
12.4,7.38
12.6,6.12
12.8,6.42
13.0,4.92
13.2,8.22
13.4,3.96
13.6,1.92
13.8,2.22
14.0,4.92
14.2,5.1
14.4,6.06
14.6,7.68
14.8,14.34
15.0,11.1
15.2,8.22
15.4,3.48
15.6,3.42
15.8,3.12
16.0,12.42
16.2,13.74
16.4,7.86
16.6,3.78
16.8,5.22
17.0,3.54
17.2,5.1
17.4,7.32
17.6,7.26
17.8,10.2
18.0,14.64
18.2,11.46
18.4,11.34
18.6,9.54
18.8,12.72
19.0,11.94
19.2,11.22
19.4,11.04
19.6,11.4
19.8,8.4
20.0,8.94
20.2,6.9
20.4,6.42
20.6,4.38
20.8,6.3
21.0,4.38
21.2,4.14
21.4,2.7
21.6,1.74
21.8,1.62
22.0,0.54
22.2,0.06
22.4,0.06
22.6,0.0
22.8,0.0
23.0,0.0
23.2,0.0
23.4,0.12
23.6,0.18
23.8,0.06
24.0,0.0
24.2,0.0
24.4,0.24
24.6,1.98
24.8,1.92
25.0,1.32
25.2,0.72
25.4,2.16
25.6,1.98
25.8,1.92
26.0,2.82
26.2,1.5
26.4,3.54
26.6,4.14
26.8,4.5
27.0,1.68
27.2,2.58
27.4,2.52
27.6,0.18
27.8,0.66
28.0,1.14
28.2,2.46
28.4,0.18
28.6,0.0
28.8,0.0
29.0,0.0
29.2,0.0
29.4,0.0
29.6,0.0
29.8,0.0
30.0,0.0
30.2,0.0
30.4,0.0
30.6,0.0
30.8,0.0
31.0,0.0
31.2,0.0
31.4,7.2
31.6,5.22
31.8,9.18
32.0,11.82
32.2,14.04
32.4,12.18
32.6,18.6
32.8,17.52
33.0,14.34
33.2,13.08
33.4,9.18
33.6,8.7
33.8,8.1
34.0,4.98
34.2,2.34
34.4,0.42
34.6,0.6
