Timestamp (s),Bandwidth (Mbps)
0,0
0.2,0.36
0.4,1.44
0.6,2.16
0.8,0.84
1.0,0.24
1.2,3.06
1.4,3.0
1.6,3.0
1.8,1.98
2.0,2.22
2.2,1.68
2.4,1.2
2.6,1.8
2.8,0.72
3.0,0.24
3.2,0.0
3.4,0.24
3.6,0.18
3.8,0.3
4.0,0.24
4.2,0.48
4.4,0.6
4.6,1.2
4.8,0.48
5.0,0.36
5.2,0.6
5.4,0.12
5.6,1.02
5.8,0.72
6.0,0.24
6.2,0.18
6.4,0.36
6.6,0.48
6.8,0.36
7.0,0.48
7.2,0.18
7.4,0.54
7.6,0.06
7.8,0.0
8.0,0.3
8.2,0.84
8.4,0.6
8.6,1.08
8.8,0.72
9.0,0.0
9.2,0.84
9.4,0.48
9.6,0.3
9.8,1.2
10.0,1.62
10.2,0.0
10.4,0.0
10.6,0.78
10.8,0.0
11.0,0.6
11.2,0.06
11.4,0.66
11.6,0.78
11.8,0.12
12.0,0.0
12.2,0.66
12.4,0.48
12.6,0.06
12.8,0.96
13.0,0.6
13.2,0.0
13.4,0.12
13.6,0.24
13.8,0.18
14.0,0.6
14.2,0.24
14.4,0.0
14.6,0.12
14.8,0.24
15.0,0.12
15.2,0.12
15.4,0.0
15.6,0.36
15.8,0.24
16.0,0.36
16.2,0.0
16.4,0.06
16.6,0.06
16.8,1.2
17.0,0.78
17.2,0.0
17.4,0.06
17.6,0.48
17.8,0.3
18.0,0.78
18.2,0.54
18.4,0.24
18.6,1.62
18.8,1.5
19.0,1.26
19.2,0.78
19.4,0.42
19.6,1.02
19.8,1.08
20.0,0.66
20.2,0.42
20.4,0.36
20.6,0.06
20.8,0.0
21.0,0.78
21.2,1.08
21.4,1.86
21.6,2.22
21.8,2.52
22.0,1.62
22.2,2.88
22.4,3.12
22.6,2.04
22.8,0.0
23.0,0.0
23.2,0.36
23.4,1.68
23.6,1.2
23.8,1.08
24.0,0.96
24.2,1.2
24.4,1.02
24.6,0.36
24.8,0.0
25.0,3.54
25.2,3.66
25.4,2.58
25.6,5.04
25.8,5.88
26.0,5.88
26.2,5.46
26.4,6.3
26.6,5.88
26.8,4.98
27.0,4.38
27.2,3.78
27.4,5.4
27.6,4.56
27.8,3.6
28.0,4.8
28.2,3.18
28.4,4.5
28.6,4.86
28.8,3.54
29.0,4.26
29.2,4.62
29.4,5.16
29.6,3.18
29.8,1.74
30.0,0.06
30.2,0.06
30.4,0.06
30.6,0.36
30.8,0.0
31.0,0.18
31.2,0.42
31.4,0.18
31.6,0.0
31.8,0.12
32.0,0.0
32.2,0.0
32.4,0.0
32.6,0.06
32.8,0.0
33.0,0.3
33.2,0.12
33.4,0.06
33.6,0.06
33.8,0.0
34.0,0.0
34.2,0.06
34.4,0.12
34.6,0.0
34.8,0.06
35.0,0.0
35.2,0.06
35.4,0.06
35.6,0.06
35.8,0.0
36.0,0.0
36.2,0.06
36.4,0.06
36.6,0.24
36.8,0.24
37.0,0.72
37.2,0.3
37.4,0.6
37.6,2.04
37.8,1.98
38.0,1.08
38.2,2.04
38.4,2.28
38.6,1.98
38.8,2.34
39.0,2.64
39.2,0.84
39.4,0.0
39.6,0.0
39.8,0.0
40.0,0.36
40.2,0.12
40.4,0.24
40.6,0.78
40.8,1.86
41.0,2.82
41.2,1.74
41.4,5.46
41.6,11.76
41.8,8.94
42.0,7.62
42.2,6.54
42.4,2.76
42.6,7.14
42.8,9.0
43.0,10.32
43.2,2.58
43.4,3.42
43.6,6.36
43.8,7.02
44.0,9.72
44.2,8.28
44.4,5.52
44.6,2.46
44.8,0.48
45.0,0.36
45.2,1.2
45.4,0.96
45.6,0.54
45.8,1.14
46.0,0.48
46.2,0.66
46.4,0.54
46.6,0.24
46.8,0.54
47.0,0.54
47.2,0.0
47.4,0.0
47.6,0.0
47.8,0.84
48.0,4.92
48.2,6.54
48.4,5.58
48.6,6.12
48.8,4.86
49.0,5.7
49.2,5.88
49.4,8.58
49.6,5.94
49.8,8.88
50.0,9.24
50.2,6.9
50.4,7.86
50.6,6.48
50.8,3.9
51.0,2.82
51.2,4.14
51.4,4.68
51.6,7.44
51.8,9.06
52.0,10.14
52.2,11.46
52.4,14.46
52.6,16.86
52.8,19.14
53.0,21.66
53.2,23.16
53.4,26.34
53.6,28.68
53.8,32.46
54.0,24.84
54.2,21.54
54.4,27.96
54.6,28.38
54.8,24.42
55.0,27.24
55.2,16.56
55.4,18.18
55.6,24.42
55.8,21.12
56.0,21.36
56.2,13.74
56.4,8.82
56.6,6.9
56.8,6.06
57.0,3.24
57.2,4.56
57.4,6.18
57.6,7.08
57.8,13.68
58.0,17.64
58.2,19.5
58.4,18.66
58.6,18.78
58.8,15.18
59.0,16.74
59.2,17.4
59.4,16.32
59.6,19.92
59.8,15.3
60.0,14.7
60.2,18.54
60.4,17.76
60.6,16.98
60.8,9.36
61.0,15.54
61.2,13.62
61.4,8.64
61.6,14.16
61.8,15.3
62.0,12.42
62.2,8.04
62.4,10.56
62.6,10.26
62.8,11.28
63.0,9.42
63.2,6.0
63.4,8.04
63.6,8.46
63.8,6.36
64.0,8.4
64.2,8.34
64.4,6.96
64.6,5.28
64.8,10.8
65.0,9.3
65.2,8.7
65.4,7.62
65.6,8.34
65.8,7.86
66.0,8.28
66.2,6.54
66.4,5.4
66.6,5.76
66.8,4.32
67.0,4.38
67.2,3.3
67.4,1.08
67.6,1.14
67.8,0.84
68.0,0.84
68.2,0.6
68.4,0.84
