Timestamp (s),Bandwidth (Mbps)
0,0
0.2,0.48
0.4,1.14
0.6,1.86
0.8,0.6
1.0,4.02
1.2,0.18
1.4,0.0
1.6,5.58
1.8,2.28
2.0,4.68
2.2,0.0
2.4,4.68
2.6,17.16
2.8,1.5
3.0,0.0
3.2,2.22
3.4,5.58
3.6,1.26
3.8,1.74
4.0,0.0
4.2,3.36
4.4,2.82
4.6,5.1
4.8,5.58
5.0,3.3
5.2,0.84
5.4,1.56
5.6,1.74
5.8,1.74
6.0,5.88
6.2,1.5
6.4,1.74
6.6,2.94
6.8,1.38
7.0,1.2
7.2,1.2
7.4,0.96
7.6,2.64
7.8,2.7
8.0,3.3
8.2,5.58
8.4,9.0
8.6,8.94
8.8,2.58
9.0,8.16
9.2,6.48
9.4,7.62
9.6,5.82
9.8,1.68
10.0,1.98
10.2,3.54
10.4,2.82
10.6,2.7
10.8,0.6
11.0,3.0
11.2,1.5
11.4,0.0
11.6,2.82
11.8,2.16
12.0,0.0
12.2,5.58
12.4,4.5
12.6,2.88
12.8,0.42
13.0,0.0
13.2,0.0
13.4,0.0
13.6,0.0
13.8,2.58
14.0,0.24
14.2,0.06
14.4,0.0
14.6,2.22
14.8,1.62
15.0,0.0
15.2,0.0
15.4,1.56
15.6,1.14
15.8,1.98
16.0,1.08
16.2,0.06
16.4,1.5
16.6,0.96
16.8,2.34
17.0,3.6
17.2,1.92
17.4,3.78
17.6,6.84
17.8,4.26
18.0,4.92
18.2,7.92
18.4,11.16
18.6,10.02
18.8,15.3
19.0,21.72
19.2,0.0
19.4,20.7
19.6,14.46
19.8,0.0
20.0,24.06
20.2,2.58
20.4,11.64
20.6,9.6
20.8,5.46
21.0,4.44
21.2,3.6
21.4,4.98
21.6,2.88
21.8,4.38
22.0,4.86
22.2,4.92
22.4,5.1
22.6,7.86
22.8,8.7
23.0,10.14
23.2,11.4
23.4,10.38
23.6,7.02
23.8,15.06
24.0,15.12
24.2,25.2
24.4,20.64
24.6,24.72
24.8,44.7
25.0,32.82
25.2,58.26
