Timestamp (s),Bandwidth (Mbps)
0,0
0.2,0.66
0.4,2.52
0.6,3.24
0.8,2.88
1.0,2.64
1.2,2.04
1.4,2.58
1.6,2.76
1.8,3.36
2.0,2.52
2.2,2.34
2.4,2.52
2.6,1.98
2.8,2.52
3.0,2.64
3.2,2.4
3.4,1.86
3.6,1.5
3.8,2.1
4.0,1.86
4.2,2.22
4.4,2.28
4.6,2.22
4.8,2.34
5.0,3.48
5.2,2.52
5.4,2.04
5.6,1.26
5.8,1.5
6.0,2.04
6.2,1.98
6.4,1.5
6.6,1.02
6.8,1.8
7.0,2.1
7.2,1.5
7.4,2.04
7.6,1.8
7.8,2.34
8.0,1.68
8.2,2.16
8.4,1.98
8.6,2.52
8.8,1.86
9.0,2.46
9.2,2.04
9.4,2.28
9.6,2.64
9.8,2.04
10.0,2.1
10.2,2.76
10.4,2.52
10.6,3.48
10.8,2.16
11.0,2.64
11.2,2.34
11.4,2.76
11.6,2.76
11.8,3.0
12.0,2.34
12.2,2.16
12.4,2.1
12.6,2.7
12.8,2.7
13.0,2.88
13.2,2.4
13.4,1.56
13.6,2.1
13.8,1.5
14.0,2.58
14.2,1.74
14.4,1.5
14.6,2.64
14.8,2.22
15.0,2.76
15.2,1.8
15.4,2.7
15.6,1.74
15.8,2.82
16.0,2.88
16.2,4.02
16.4,3.54
16.6,4.14
16.8,2.34
17.0,1.5
17.2,2.94
17.4,3.24
17.6,1.68
17.8,2.7
18.0,2.28
18.2,1.8
18.4,2.4
18.6,3.24
