Timestamp (s),Bandwidth (Mbps)
0,0
0.2,2.04
0.4,0.06
0.6,7.2
0.8,14.4
1.0,15.54
1.2,12.42
1.4,5.94
1.6,6.66
1.8,14.04
2.0,10.32
2.2,10.14
2.4,8.16
2.6,4.38
2.8,5.22
3.0,4.5
3.2,6.48
3.4,10.02
3.6,24.0
3.8,25.8
4.0,27.42
4.2,29.52
4.4,25.08
4.6,34.74
4.8,30.12
5.0,24.66
5.2,20.1
5.4,24.84
5.6,20.28
5.8,16.98
6.0,8.16
6.2,12.72
6.4,17.76
6.6,23.34
6.8,27.84
7.0,27.42
7.2,21.3
7.4,10.68
7.6,4.68
7.8,24.48
8.0,15.3
8.2,19.44
8.4,23.28
8.6,13.44
8.8,14.7
9.0,13.98
9.2,12.3
9.4,5.1
9.6,6.24
9.8,8.52
10.0,8.4
10.2,9.66
10.4,10.08
10.6,6.0
10.8,7.68
11.0,7.14
11.2,4.2
11.4,3.3
11.6,0.36
11.8,1.86
12.0,2.4
12.2,2.04
12.4,3.66
12.6,2.22
12.8,4.38
13.0,3.36
13.2,1.8
13.4,0.96
13.6,0.0
13.8,0.06
14.0,0.06
14.2,0.42
14.4,0.9
14.6,1.26
14.8,1.14
15.0,1.14
15.2,0.96
15.4,0.3
15.6,0.06
15.8,0.66
16.0,0.6
16.2,0.84
16.4,1.74
16.6,2.22
16.8,1.32
17.0,1.02
17.2,0.9
17.4,1.02
17.6,3.9
17.8,0.66
18.0,2.22
18.2,2.76
18.4,3.18
18.6,3.72
18.8,1.26
19.0,4.02
19.2,4.08
19.4,4.26
19.6,4.38
19.8,5.94
20.0,6.3
20.2,5.16
20.4,6.54
20.6,5.76
20.8,4.2
21.0,5.04
21.2,3.66
21.4,1.32
21.6,2.28
21.8,2.64
22.0,3.9
22.2,4.26
22.4,2.4
22.6,1.32
22.8,1.8
23.0,2.76
23.2,2.28
23.4,0.18
23.6,1.26
23.8,2.64
24.0,2.04
24.2,2.04
24.4,0.72
24.6,1.56
24.8,2.1
25.0,1.14
25.2,0.06
25.4,0.36
25.6,0.66
25.8,0.42
26.0,1.02
26.2,0.48
26.4,0.72
26.6,0.96
26.8,1.08
27.0,0.36
27.2,0.0
27.4,0.06
27.6,0.0
27.8,0.12
28.0,0.36
28.2,0.54
28.4,0.42
28.6,0.66
28.8,1.2
29.0,1.38
29.2,1.02
29.4,0.78
29.6,0.12
29.8,0.36
30.0,0.48
30.2,0.06
30.4,0.66
30.6,0.42
30.8,0.12
31.0,0.0
31.2,1.56
31.4,1.02
31.6,0.6
31.8,1.92
32.0,1.26
32.2,2.22
32.4,2.22
32.6,2.4
32.8,3.84
33.0,5.82
33.2,5.52
33.4,3.18
33.6,2.64
33.8,3.3
34.0,4.08
34.2,4.86
34.4,3.6
34.6,5.28
34.8,5.4
35.0,7.92
35.2,9.66
35.4,7.68
35.6,6.18
35.8,9.66
36.0,19.02
36.2,13.68
36.4,10.62
36.6,10.5
36.8,10.86
37.0,8.82
37.2,9.96
37.4,11.52
37.6,11.94
37.8,9.0
38.0,8.04
38.2,15.84
38.4,23.34
38.6,36.48
38.8,39.48
39.0,45.84
39.2,48.06
39.4,33.24
39.6,36.84
39.8,45.84
40.0,40.38
40.2,45.3
40.4,42.84
40.6,28.86
40.8,15.12
41.0,31.2
41.2,32.88
41.4,23.46
41.6,34.2
41.8,25.02
42.0,16.8
42.2,20.52
42.4,28.2
42.6,34.62
42.8,22.86
43.0,15.42
43.2,14.88
43.4,13.74
43.6,11.64
43.8,15.24
44.0,15.06
44.2,14.22
44.4,13.26
44.6,12.54
44.8,12.3
45.0,13.02
45.2,13.02
45.4,17.58
45.6,9.36
45.8,17.4
46.0,25.74
46.2,28.8
46.4,19.86
46.6,8.16
46.8,10.38
47.0,18.96
47.2,16.8
47.4,18.24
47.6,4.26
47.8,6.48
48.0,8.58
48.2,7.92
48.4,7.62
48.6,9.18
48.8,7.74
49.0,5.52
49.2,6.48
49.4,6.96
49.6,6.12
49.8,7.14
50.0,7.62
50.2,7.56
50.4,6.18
50.6,6.18
50.8,5.16
51.0,4.32
51.2,10.56
51.4,13.02
51.6,6.12
51.8,9.18
52.0,12.24
52.2,10.8
52.4,10.2
52.6,9.6
52.8,12.84
53.0,20.52
53.2,12.84
53.4,5.34
53.6,2.04
53.8,5.1
54.0,6.0
54.2,6.3
54.4,4.92
54.6,4.14
54.8,3.42
