Timestamp (s),Bandwidth (Mbps)
0,0
0.2,1.92
0.4,0.48
0.6,0.0
0.8,0.0
1.0,0.0
1.2,0.0
1.4,0.0
1.6,0.0
1.8,0.0
2.0,0.24
2.2,0.0
2.4,0.0
2.6,0.0
2.8,0.06
3.0,0.0
3.2,0.0
3.4,0.0
3.6,0.0
3.8,0.0
4.0,0.0
4.2,0.0
4.4,0.06
4.6,0.0
4.8,0.0
5.0,0.06
5.2,0.3
5.4,0.0
5.6,0.0
5.8,0.78
6.0,0.9
6.2,0.0
6.4,0.0
6.6,1.26
6.8,1.5
7.0,1.62
7.2,0.9
7.4,1.86
7.6,8.22
7.8,0.78
8.0,0.9
8.2,0.66
8.4,1.32
8.6,1.44
8.8,0.0
9.0,0.0
9.2,0.0
9.4,2.58
9.6,2.22
9.8,7.32
10.0,0.0
10.2,6.54
10.4,0.0
10.6,10.5
10.8,0.36
11.0,0.12
11.2,1.86
11.4,0.18
11.6,2.88
11.8,8.46
12.0,10.86
12.2,11.58
12.4,6.06
12.6,1.62
12.8,10.08
13.0,0.0
13.2,0.0
13.4,17.64
13.6,3.42
13.8,13.56
14.0,1.44
14.2,1.92
14.4,0.0
14.6,3.66
14.8,0.0
15.0,2.88
15.2,0.18
15.4,0.3
15.6,0.0
15.8,0.0
16.0,0.0
16.2,0.0
16.4,0.06
16.6,0.0
16.8,0.0
17.0,0.0
17.2,0.84
17.4,1.5
17.6,1.62
17.8,0.9
18.0,0.0
18.2,0.0
18.4,0.0
18.6,0.72
18.8,1.38
19.0,0.0
19.2,0.0
19.4,0.0
19.6,0.0
19.8,0.24
20.0,0.36
20.2,1.5
20.4,1.68
20.6,3.18
20.8,0.3
21.0,0.48
21.2,6.54
21.4,6.72
21.6,0.0
21.8,11.16
22.0,1.92
22.2,2.46
22.4,8.58
22.6,6.18
22.8,10.26
23.0,8.46
23.2,2.34
23.4,3.12
23.6,1.08
23.8,4.38
24.0,5.52
24.2,8.22
24.4,11.04
24.6,0.0
24.8,0.0
25.0,0.0
25.2,0.0
25.4,2.1
25.6,7.62
25.8,6.24
26.0,0.0
26.2,1.14
26.4,6.3
26.6,7.44
26.8,1.14
27.0,0.0
27.2,0.0
27.4,2.52
27.6,4.8
27.8,0.0
28.0,0.0
28.2,0.0
28.4,0.0
28.6,0.0
28.8,4.68
29.0,4.92
29.2,13.56
29.4,8.64
29.6,0.0
29.8,0.0
30.0,1.74
30.2,6.42
30.4,12.18
30.6,13.08
30.8,0.0
31.0,0.0
31.2,0.0
31.4,1.14
31.6,5.64
31.8,0.0
32.0,0.0
32.2,0.0
32.4,0.0
32.6,4.74
32.8,0.0
33.0,0.0
33.2,0.0
33.4,0.0
33.6,0.12
33.8,0.06
34.0,0.0
34.2,0.0
34.4,0.0
34.6,0.0
34.8,0.0
35.0,0.0
35.2,0.72
35.4,0.0
35.6,0.0
35.8,0.24
36.0,0.54
36.2,1.98
36.4,4.02
36.6,0.48
36.8,1.44
37.0,1.56
37.2,3.06
37.4,0.48
37.6,0.0
37.8,0.0
38.0,0.0
38.2,8.52
38.4,4.32
38.6,0.0
38.8,0.0
39.0,3.0
39.2,3.42
39.4,4.26
39.6,7.38
39.8,2.82
40.0,4.56
40.2,6.42
40.4,1.38
40.6,5.04
40.8,5.4
41.0,2.34
41.2,9.84
41.4,16.02
41.6,17.4
