Timestamp (s),Bandwidth (Mbps)
0,0
0.2,0.54
0.4,0.96
0.6,0.66
0.8,0.96
1.0,0.9
1.2,1.56
1.4,1.02
1.6,1.02
1.8,1.26
2.0,1.26
2.2,1.08
2.4,1.44
2.6,1.14
2.8,1.14
3.0,1.14
3.2,1.32
3.4,1.2
3.6,1.2
3.8,1.02
4.0,1.2
4.2,0.78
4.4,1.14
4.6,1.68
4.8,1.02
5.0,1.26
5.2,0.9
5.4,0.9
5.6,1.62
5.8,1.2
6.0,1.38
6.2,1.5
6.4,1.02
6.6,1.56
6.8,1.2
7.0,1.56
7.2,1.02
7.4,1.14
7.6,1.38
7.8,1.26
8.0,1.08
8.2,1.44
8.4,1.38
8.6,0.9
8.8,0.66
9.0,0.66
9.2,0.6
9.4,0.42
9.6,0.78
9.8,0.84
10.0,0.3
10.2,0.9
10.4,0.6
10.6,0.66
10.8,1.2
11.0,1.26
11.2,1.68
11.4,0.54
11.6,0.72
11.8,0.72
12.0,0.42
12.2,0.24
