Timestamp (s),Bandwidth (Mbps)
0,0
0.2,7.08
0.4,16.62
0.6,20.88
0.8,22.74
1.0,22.98
1.2,21.0
1.4,25.02
1.6,13.8
1.8,17.28
2.0,4.8
2.2,9.54
2.4,6.0
2.6,15.66
2.8,11.58
3.0,2.64
3.2,6.3
3.4,16.38
3.6,14.94
3.8,4.74
4.0,5.7
4.2,8.4
4.4,11.34
4.6,6.96
4.8,14.82
5.0,14.52
5.2,21.06
5.4,15.18
5.6,16.32
5.8,23.04
6.0,22.5
6.2,23.46
6.4,23.52
6.6,17.22
6.8,16.26
7.0,14.28
7.2,14.52
7.4,19.98
7.6,21.6
7.8,18.06
8.0,7.92
8.2,20.22
8.4,21.24
8.6,24.0
8.8,19.74
9.0,20.76
9.2,7.44
9.4,20.7
9.6,17.4
9.8,21.72
10.0,20.58
10.2,17.64
10.4,24.42
10.6,21.48
10.8,25.08
11.0,23.1
11.2,24.36
11.4,19.2
11.6,26.1
11.8,21.9
12.0,19.56
12.2,16.92
12.4,13.26
12.6,6.12
12.8,13.26
13.0,13.08
13.2,8.64
13.4,14.4
13.6,11.64
13.8,10.56
14.0,13.56
14.2,12.06
14.4,8.46
14.6,11.94
14.8,24.06
15.0,18.78
15.2,11.16
15.4,16.5
15.6,1.32
15.8,14.7
16.0,17.82
16.2,19.86
16.4,13.38
16.6,23.88
16.8,16.08
17.0,13.5
17.2,22.74
17.4,0.3
