Timestamp (s),Bandwidth (Mbps)
0,0
0.2,0.36
0.4,0.66
0.6,0.48
0.8,0.18
1.0,0.0
1.2,0.06
1.4,0.6
1.6,0.78
1.8,0.36
2.0,0.72
2.2,0.42
2.4,0.0
2.6,0.72
2.8,0.84
3.0,0.24
3.2,0.9
3.4,0.48
3.6,0.48
3.8,0.84
4.0,0.18
4.2,0.36
4.4,0.3
4.6,0.96
4.8,0.36
5.0,0.12
5.2,0.24
5.4,0.66
5.6,0.48
5.8,1.08
6.0,0.06
6.2,0.9
6.4,0.54
6.6,0.54
6.8,0.36
7.0,0.6
7.2,0.54
7.4,0.18
7.6,0.0
7.8,0.6
8.0,1.26
8.2,0.48
8.4,0.66
8.6,0.18
8.8,0.0
9.0,0.06
9.2,0.0
9.4,0.0
9.6,0.0
9.8,0.0
10.0,0.06
10.2,0.36
10.4,0.9
10.6,0.3
10.8,0.12
11.0,0.0
11.2,0.0
11.4,0.06
11.6,0.0
11.8,0.0
12.0,0.0
12.2,0.0
12.4,0.0
12.6,0.0
12.8,0.0
13.0,0.0
13.2,0.0
13.4,0.0
13.6,0.0
13.8,0.0
14.0,0.0
14.2,0.0
14.4,0.0
14.6,0.06
14.8,0.06
15.0,0.18
15.2,0.54
15.4,1.14
15.6,1.74
15.8,1.68
16.0,0.06
16.2,0.6
16.4,0.54
16.6,0.24
16.8,0.24
17.0,0.06
17.2,0.48
17.4,0.42
17.6,0.42
17.8,1.8
18.0,4.32
18.2,0.0
18.4,0.0
18.6,0.06
18.8,6.66
19.0,4.5
19.2,5.22
19.4,0.0
19.6,0.0
19.8,0.06
20.0,0.0
20.2,1.14
20.4,9.72
20.6,4.62
20.8,0.36
21.0,0.0
21.2,0.6
21.4,2.52
21.6,2.64
21.8,4.14
22.0,0.0
22.2,1.56
22.4,6.36
22.6,6.66
22.8,1.92
23.0,0.0
23.2,0.0
23.4,0.06
23.6,0.0
23.8,1.44
24.0,0.0
24.2,0.0
24.4,0.0
24.6,0.0
24.8,0.12
25.0,0.24
25.2,0.48
25.4,0.06
25.6,0.0
25.8,0.0
26.0,0.06
26.2,0.72
26.4,0.66
26.6,0.0
26.8,0.0
27.0,0.0
27.2,0.6
27.4,0.3
27.6,0.06
27.8,0.0
28.0,0.48
28.2,0.42
28.4,0.3
28.6,0.18
28.8,0.24
29.0,0.06
29.2,0.0
29.4,0.42
29.6,0.48
29.8,0.18
30.0,0.36
30.2,0.12
30.4,0.06
30.6,0.06
30.8,0.06
31.0,0.06
31.2,0.0
31.4,0.06
31.6,0.0
31.8,0.0
32.0,0.06
32.2,0.06
32.4,0.06
32.6,0.0
32.8,0.0
33.0,0.0
33.2,0.0
33.4,0.0
33.6,0.0
33.8,0.06
34.0,0.0
34.2,0.0
34.4,0.06
34.6,0.06
34.8,0.0
35.0,0.0
35.2,0.0
35.4,0.0
35.6,0.12
35.8,0.0
36.0,0.0
36.2,0.0
36.4,0.18
36.6,0.0
36.8,0.0
37.0,0.42
37.2,0.12
37.4,0.24
37.6,0.0
37.8,0.06
38.0,0.0
38.2,0.12
38.4,0.18
38.6,0.3
38.8,0.42
39.0,0.3
39.2,0.18
39.4,0.36
39.6,0.12
39.8,0.24
40.0,0.0
40.2,0.06
40.4,0.0
40.6,0.0
40.8,0.0
41.0,0.0
41.2,0.0
41.4,0.0
41.6,0.06
41.8,0.06
42.0,0.3
42.2,1.02
42.4,0.84
42.6,0.96
42.8,0.66
43.0,0.12
43.2,0.0
43.4,0.0
43.6,0.06
43.8,0.0
44.0,0.0
44.2,0.36
44.4,0.36
44.6,0.06
44.8,0.0
45.0,0.0
45.2,0.12
45.4,0.12
45.6,0.06
45.8,0.0
46.0,0.0
46.2,0.06
46.4,0.0
46.6,0.0
46.8,0.0
47.0,0.0
47.2,0.0
47.4,0.0
47.6,0.06
47.8,0.0
48.0,0.0
48.2,0.0
48.4,3.84
48.6,2.82
48.8,0.12
49.0,0.0
49.2,0.24
49.4,0.0
49.6,0.06
49.8,0.0
50.0,0.24
50.2,0.48
50.4,3.36
50.6,2.16
50.8,0.0
51.0,0.0
51.2,6.48
51.4,0.0
51.6,0.0
51.8,0.0
52.0,0.0
52.2,1.68
52.4,3.84
52.6,2.4
52.8,0.06
53.0,0.0
53.2,0.06
53.4,0.0
53.6,0.0
53.8,0.0
54.0,0.0
54.2,0.06
54.4,0.42
54.6,0.78
54.8,0.36
55.0,0.0
55.2,0.54
55.4,0.9
55.6,0.48
55.8,0.0
56.0,0.0
56.2,0.06
56.4,0.9
56.6,0.9
56.8,0.06
57.0,0.0
57.2,0.3
57.4,0.42
57.6,0.48
57.8,0.0
58.0,0.0
58.2,0.24
58.4,0.42
58.6,0.42
58.8,0.0
59.0,0.0
59.2,0.3
59.4,0.06
59.6,0.06
59.8,0.0
60.0,0.12
60.2,0.06
60.4,0.06
60.6,0.0
60.8,0.0
61.0,0.0
61.2,0.0
61.4,0.0
61.6,0.0
61.8,0.0
62.0,0.0
62.2,0.0
62.4,0.0
62.6,0.0
62.8,0.0
63.0,0.0
63.2,0.0
63.4,0.0
63.6,0.0
63.8,0.0
64.0,0.12
64.2,0.0
64.4,0.0
64.6,0.0
64.8,0.0
65.0,0.0
65.2,0.0
65.4,0.0
65.6,0.0
65.8,0.0
66.0,0.0
66.2,0.0
66.4,0.0
66.6,0.0
66.8,0.0
67.0,0.0
67.2,0.0
67.4,0.0
67.6,0.0
67.8,0.0
68.0,0.0
68.2,0.0
68.4,0.0
