Timestamp (s),Bandwidth (Mbps)
0,0
0.2,3.6
0.4,0.0
0.6,3.72
0.8,1.08
1.0,0.0
1.2,0.0
1.4,0.0
1.6,0.0
1.8,0.0
2.0,0.0
2.2,0.0
2.4,0.0
2.6,0.0
2.8,0.0
3.0,0.0
3.2,0.0
3.4,0.0
3.6,0.0
3.8,9.78
4.0,0.0
4.2,0.0
4.4,0.0
4.6,0.0
4.8,0.0
5.0,0.06
5.2,0.0
5.4,0.0
5.6,0.0
5.8,0.78
6.0,3.06
6.2,4.08
6.4,4.14
6.6,3.48
6.8,4.08
7.0,0.06
7.2,6.54
7.4,3.96
7.6,5.82
7.8,0.18
8.0,0.3
8.2,2.88
8.4,10.08
8.6,8.4
8.8,1.44
9.0,5.04
9.2,16.44
9.4,4.68
9.6,5.88
9.8,1.38
10.0,1.62
10.2,3.42
10.4,25.68
10.6,24.9
10.8,14.7
11.0,6.06
11.2,14.76
11.4,1.56
11.6,0.12
11.8,0.24
12.0,6.0
12.2,0.0
12.4,4.68
12.6,17.82
12.8,4.8
13.0,2.94
13.2,0.0
13.4,0.0
13.6,0.0
13.8,0.0
14.0,0.0
14.2,0.0
14.4,0.0
14.6,0.72
14.8,0.0
15.0,0.0
15.2,12.3
15.4,10.38
15.6,7.08
15.8,24.54
16.0,21.24
16.2,15.18
16.4,2.52
16.6,0.0
16.8,2.1
17.0,0.0
17.2,0.0
17.4,0.0
17.6,0.0
17.8,4.92
18.0,16.32
18.2,32.4
18.4,43.26
18.6,38.52
18.8,25.98
19.0,9.18
19.2,1.74
19.4,0.78
19.6,3.78
19.8,4.8
20.0,0.24
20.2,0.24
20.4,2.94
20.6,0.18
20.8,1.08
21.0,1.8
21.2,0.0
21.4,3.06
21.6,0.0
21.8,2.1
22.0,0.0
22.2,0.0
22.4,0.0
22.6,0.0
22.8,0.0
23.0,0.0
23.2,0.06
23.4,0.0
23.6,0.0
23.8,0.0
24.0,0.0
24.2,0.0
24.4,0.84
24.6,7.38
24.8,6.18
25.0,0.48
25.2,5.22
25.4,5.04
25.6,4.38
25.8,13.08
26.0,0.54
26.2,0.0
26.4,6.3
26.6,9.18
26.8,0.0
27.0,0.6
27.2,0.54
27.4,2.46
27.6,0.3
27.8,0.9
28.0,5.22
28.2,9.24
28.4,0.0
28.6,0.0
28.8,0.0
29.0,0.0
29.2,0.0
29.4,0.0
29.6,0.0
29.8,0.0
30.0,0.0
30.2,0.0
30.4,0.0
30.6,0.0
30.8,0.0
31.0,0.0
31.2,1.02
31.4,44.52
31.6,62.34
31.8,39.54
32.0,26.76
32.2,29.88
32.4,10.86
32.6,4.56
32.8,4.38
33.0,0.96
33.2,0.0
33.4,0.0
33.6,0.06
33.8,0.24
34.0,0.36
34.2,3.12
34.4,0.06
34.6,0.0
34.8,0.0
35.0,0.0
35.2,0.0
35.4,0.0
35.6,0.0
35.8,0.24
36.0,0.0
36.2,0.0
36.4,0.0
36.6,0.0
36.8,0.0
37.0,0.06
37.2,5.04
37.4,6.18
37.6,7.68
37.8,3.48
38.0,1.56
38.2,4.38
38.4,14.28
38.6,6.48
38.8,0.0
39.0,4.62
39.2,8.64
39.4,10.14
39.6,6.48
39.8,8.82
40.0,10.44
40.2,8.28
40.4,3.84
40.6,2.04
40.8,12.9
41.0,9.06
41.2,9.12
41.4,3.78
41.6,18.78
41.8,7.14
42.0,5.4
42.2,0.0
42.4,1.68
42.6,5.4
42.8,17.52
43.0,0.18
43.2,1.86
43.4,3.0
43.6,3.48
43.8,26.04
44.0,13.08
44.2,2.4
44.4,1.14
44.6,0.3
44.8,1.62
45.0,0.3
45.2,0.0
45.4,0.0
45.6,0.0
45.8,0.18
46.0,0.0
46.2,2.58
46.4,5.04
46.6,10.32
46.8,2.76
47.0,4.98
47.2,39.0
47.4,13.02
47.6,2.46
47.8,1.5
48.0,0.0
48.2,0.6
48.4,0.0
48.6,0.0
48.8,14.1
49.0,49.2
49.2,54.54
49.4,20.1
49.6,23.1
49.8,4.26
50.0,1.74
50.2,2.46
50.4,1.02
50.6,2.04
50.8,1.92
51.0,0.0
51.2,0.0
51.4,0.42
51.6,0.0
51.8,1.44
52.0,3.0
52.2,2.94
52.4,3.9
52.6,1.02
52.8,4.62
53.0,6.18
53.2,2.28
53.4,0.0
53.6,0.0
53.8,0.0
54.0,0.0
54.2,0.54
54.4,7.92
54.6,19.56
54.8,14.58
55.0,2.94
55.2,2.52
55.4,2.4
55.6,0.84
55.8,0.6
56.0,0.0
56.2,0.0
56.4,0.24
56.6,1.44
56.8,0.0
57.0,0.06
57.2,4.68
57.4,5.7
57.6,21.96
57.8,24.96
58.0,33.12
58.2,15.6
58.4,0.3
58.6,0.12
58.8,0.06
59.0,1.02
59.2,4.74
59.4,1.56
59.6,33.18
59.8,6.9
60.0,60.06
60.2,0.0
60.4,0.0
60.6,0.0
60.8,2.7
61.0,0.12
61.2,0.12
61.4,0.0
61.6,0.0
61.8,0.0
62.0,0.0
62.2,4.86
62.4,47.04
62.6,44.28
62.8,14.16
63.0,13.44
63.2,5.52
63.4,23.88
63.6,29.22
63.8,13.2
64.0,25.32
64.2,2.34
64.4,3.36
64.6,1.74
64.8,1.92
65.0,1.38
65.2,1.62
65.4,0.0
65.6,7.32
65.8,39.66
66.0,10.44
66.2,2.88
66.4,0.66
66.6,1.98
66.8,0.72
67.0,0.48
67.2,0.36
67.4,0.18
67.6,0.12
67.8,0.0
68.0,0.0
68.2,0.0
68.4,0.0
68.6,0.0
68.8,0.0
69.0,0.0
69.2,0.0
69.4,0.0
69.6,0.0
69.8,0.0
70.0,0.0
70.2,0.0
70.4,0.0
70.6,0.0
70.8,0.0
71.0,0.0
71.2,0.0
71.4,0.0
