Timestamp (s),Bandwidth (Mbps)
0,0
0.2,0.06
0.4,0.0
0.6,0.0
0.8,0.0
1.0,0.06
1.2,0.06
1.4,0.0
1.6,0.0
1.8,0.06
2.0,0.0
2.2,0.18
2.4,0.0
2.6,0.06
2.8,0.06
3.0,0.0
3.2,0.0
3.4,0.06
3.6,0.06
3.8,0.0
4.0,0.12
4.2,0.06
4.4,0.06
4.6,0.0
4.8,0.18
5.0,0.18
5.2,0.12
5.4,0.18
5.6,0.18
5.8,0.12
6.0,0.0
6.2,0.0
6.4,0.3
6.6,0.12
6.8,0.12
7.0,0.18
7.2,0.24
7.4,0.18
7.6,0.12
7.8,0.0
8.0,0.0
8.2,0.36
8.4,0.06
8.6,0.3
8.8,0.12
9.0,0.12
9.2,0.12
9.4,0.06
9.6,0.06
9.8,0.12
10.0,0.24
10.2,0.18
10.4,0.18
10.6,0.24
10.8,0.36
11.0,0.54
11.2,0.24
11.4,0.42
11.6,0.36
11.8,0.48
12.0,0.42
12.2,0.3
12.4,0.0
12.6,0.0
12.8,1.14
13.0,0.36
13.2,0.6
13.4,0.36
13.6,0.42
13.8,0.6
14.0,0.84
14.2,0.84
14.4,0.84
14.6,0.6
14.8,0.18
15.0,0.36
15.2,0.6
15.4,0.3
15.6,0.66
15.8,1.02
16.0,1.14
16.2,1.32
16.4,0.72
16.6,0.48
16.8,0.3
17.0,0.0
17.2,1.68
17.4,0.96
17.6,0.42
17.8,0.6
18.0,0.6
18.2,0.96
18.4,0.66
18.6,0.54
18.8,0.6
19.0,0.42
19.2,0.48
19.4,0.3
19.6,0.3
19.8,0.36
20.0,0.12
20.2,0.0
20.4,0.0
20.6,1.02
20.8,0.6
21.0,0.72
21.2,0.54
21.4,0.66
21.6,0.36
21.8,0.36
22.0,0.6
22.2,0.54
22.4,0.72
22.6,0.72
22.8,1.2
23.0,1.44
23.2,0.48
23.4,0.0
23.6,1.74
23.8,0.3
24.0,0.78
24.2,1.14
24.4,0.9
24.6,0.0
24.8,1.44
25.0,0.54
25.2,1.2
25.4,0.54
25.6,0.0
25.8,1.62
26.0,0.78
26.2,1.98
26.4,1.68
26.6,1.26
26.8,1.5
27.0,1.62
27.2,1.02
27.4,0.84
27.6,0.0
27.8,0.72
28.0,1.38
28.2,1.14
28.4,0.9
28.6,0.84
28.8,1.08
29.0,0.12
29.2,0.0
29.4,1.98
29.6,1.26
29.8,0.9
30.0,0.54
30.2,0.0
30.4,1.8
30.6,0.96
30.8,0.24
31.0,0.54
31.2,0.18
31.4,0.9
31.6,0.0
31.8,0.0
32.0,0.0
32.2,0.0
32.4,1.98
32.6,1.2
32.8,0.72
33.0,0.9
33.2,1.14
33.4,0.54
33.6,0.0
33.8,0.0
34.0,1.62
34.2,0.84
34.4,1.14
34.6,1.2
34.8,1.38
35.0,0.84
35.2,1.8
35.4,1.38
35.6,0.0
35.8,0.12
36.0,0.42
36.2,0.42
36.4,1.44
36.6,0.66
36.8,1.32
37.0,1.02
37.2,0.6
37.4,1.56
37.6,1.08
37.8,1.14
38.0,1.02
38.2,0.0
38.4,0.06
38.6,0.48
38.8,0.12
39.0,0.0
39.2,0.48
39.4,0.3
39.6,0.0
39.8,0.0
40.0,1.68
40.2,1.32
40.4,1.68
40.6,1.26
40.8,1.5
41.0,1.26
41.2,1.74
41.4,1.5
41.6,0.0
41.8,0.0
42.0,0.0
42.2,0.0
42.4,0.66
42.6,1.44
42.8,1.5
43.0,1.62
43.2,1.8
43.4,1.74
43.6,0.84
43.8,1.68
44.0,1.02
44.2,1.14
44.4,1.8
44.6,0.18
44.8,0.84
45.0,0.42
45.2,0.72
45.4,0.54
45.6,0.06
45.8,0.0
46.0,0.0
46.2,0.0
46.4,0.96
46.6,1.92
46.8,1.02
47.0,1.74
47.2,1.8
47.4,0.84
47.6,0.96
47.8,1.68
48.0,0.9
48.2,1.08
48.4,0.9
48.6,0.96
48.8,1.14
49.0,0.96
49.2,0.96
49.4,1.02
49.6,1.32
49.8,1.62
50.0,1.5
50.2,1.68
50.4,1.8
50.6,1.5
50.8,1.8
51.0,1.8
51.2,1.74
51.4,0.18
51.6,0.0
51.8,1.68
52.0,1.2
52.2,1.62
52.4,1.02
52.6,0.36
52.8,0.0
53.0,1.68
53.2,0.72
53.4,1.5
53.6,1.44
53.8,1.44
54.0,1.74
54.2,1.74
54.4,1.2
54.6,1.68
54.8,1.8
55.0,1.44
55.2,1.62
55.4,1.32
55.6,1.74
55.8,1.86
56.0,1.92
56.2,1.86
56.4,1.38
56.6,2.22
56.8,1.5
57.0,1.44
57.2,1.74
57.4,1.74
57.6,1.86
57.8,1.2
58.0,2.04
58.2,1.68
58.4,1.38
58.6,1.68
58.8,1.68
59.0,0.54
59.2,2.04
59.4,1.2
59.6,1.68
59.8,1.38
60.0,0.0
60.2,0.0
60.4,2.16
60.6,0.72
60.8,0.84
61.0,1.08
61.2,1.38
61.4,0.3
61.6,0.0
61.8,0.0
62.0,0.0
62.2,2.34
62.4,1.08
62.6,0.78
62.8,1.14
63.0,0.0
63.2,1.74
63.4,0.66
63.6,0.12
63.8,1.92
64.0,1.56
64.2,0.24
64.4,0.0
64.6,1.74
64.8,0.24
65.0,0.0
65.2,0.0
65.4,0.06
65.6,0.0
65.8,0.0
66.0,0.0
66.2,0.0
66.4,0.0
66.6,0.42
66.8,0.0
67.0,0.6
67.2,0.3
67.4,0.66
67.6,1.62
67.8,1.68
68.0,1.44
68.2,1.74
68.4,1.74
68.6,0.78
68.8,1.14
69.0,0.54
69.2,1.74
69.4,1.44
69.6,1.32
69.8,1.62
70.0,1.98
70.2,1.86
70.4,1.56
70.6,0.18
70.8,0.0
71.0,1.68
71.2,0.6
71.4,1.26
71.6,0.9
71.8,0.3
72.0,1.92
72.2,0.78
72.4,1.02
72.6,1.56
72.8,1.74
73.0,1.26
73.2,0.9
73.4,1.14
73.6,1.26
73.8,1.26
74.0,1.32
74.2,1.44
74.4,1.38
74.6,1.2
74.8,1.56
75.0,1.32
75.2,1.26
75.4,0.9
75.6,0.36
75.8,0.18
76.0,1.5
76.2,0.18
76.4,0.36
76.6,0.36
76.8,0.24
77.0,0.24
77.2,0.3
77.4,0.54
77.6,0.54
77.8,0.18
78.0,0.84
78.2,0.84
78.4,0.6
78.6,1.2
78.8,0.0
79.0,0.06
79.2,0.24
79.4,0.54
79.6,0.0
79.8,0.0
80.0,1.8
80.2,1.74
80.4,1.5
80.6,1.74
80.8,0.54
81.0,0.0
81.2,1.68
81.4,1.56
81.6,1.74
81.8,1.2
82.0,1.38
82.2,0.0
82.4,0.0
82.6,1.92
82.8,1.74
83.0,1.02
83.2,1.02
83.4,0.0
83.6,0.66
83.8,0.0
84.0,0.0
84.2,0.0
84.4,0.0
84.6,0.54
84.8,1.86
85.0,1.56
85.2,1.68
85.4,1.86
85.6,1.8
85.8,1.2
86.0,1.62
86.2,1.32
86.4,1.14
86.6,0.96
86.8,0.9
87.0,0.6
87.2,0.18
87.4,0.0
87.6,1.08
87.8,0.18
88.0,0.18
88.2,0.12
88.4,0.18
88.6,0.0
88.8,0.0
89.0,0.0
89.2,0.06
89.4,0.0
89.6,0.0
89.8,0.0
90.0,0.0
90.2,0.0
90.4,0.0
90.6,0.0
90.8,0.0
91.0,0.0
91.2,0.0
91.4,0.0
91.6,0.0
91.8,0.0
92.0,0.06
92.2,0.0
92.4,0.0
92.6,0.0
92.8,0.06
93.0,0.0
93.2,0.0
93.4,0.0
93.6,0.0
93.8,0.06
94.0,0.0
94.2,0.0
94.4,0.0
94.6,0.06
94.8,0.0
95.0,0.0
95.2,0.0
95.4,0.0
95.6,0.06
95.8,0.12
96.0,0.0
96.2,0.0
96.4,0.0
96.6,0.06
96.8,0.06
97.0,0.0
97.2,0.0
97.4,0.0
97.6,0.0
97.8,0.06
98.0,0.06
98.2,0.0
98.4,0.0
98.6,0.0
98.8,0.0
99.0,0.0
99.2,0.0
99.4,0.0
99.6,0.0
99.8,0.0
100.0,0.0
100.2,0.0
100.4,0.0
100.6,0.0
100.8,0.0
101.0,0.0
101.2,0.0
101.4,0.0
101.6,0.0
101.8,0.0
102.0,0.0
102.2,0.0
102.4,0.0
102.6,0.0
102.8,0.0
103.0,0.0
103.2,0.0
103.4,0.0
103.6,0.0
103.8,0.0
104.0,0.0
104.2,0.0
104.4,0.0
104.6,0.0
104.8,0.0
105.0,0.0
105.2,0.0
105.4,0.0
105.6,0.0
105.8,0.0
106.0,0.0
106.2,0.0
106.4,0.0
106.6,0.0
106.8,0.0
107.0,0.0
107.2,0.0
107.4,0.0
107.6,0.0
107.8,0.0
108.0,0.0
108.2,0.0
108.4,0.0
108.6,0.0
108.8,0.0
109.0,0.0
109.2,0.0
109.4,0.0
109.6,0.0
109.8,0.0
110.0,0.0
110.2,0.0
110.4,0.0
110.6,0.0
110.8,0.0
111.0,0.0
111.2,0.0
111.4,0.0
111.6,0.0
111.8,0.0
112.0,0.0
112.2,0.0
112.4,0.0
112.6,0.0
112.8,0.0
113.0,0.0
113.2,0.0
113.4,0.0
113.6,0.0
113.8,0.0
114.0,0.0
114.2,0.0
114.4,0.0
114.6,0.0
114.8,0.0
115.0,0.0
115.2,0.0
115.4,0.0
115.6,0.0
115.8,0.0
116.0,0.0
116.2,0.0
116.4,0.0
116.6,0.0
116.8,0.0
117.0,0.0
117.2,0.0
117.4,0.0
117.6,0.0
117.8,0.0
118.0,0.0
118.2,0.0
118.4,0.0
118.6,0.0
118.8,0.0
119.0,0.0
119.2,0.0
119.4,0.0
119.6,0.0
119.8,0.0
120.0,0.0
120.2,0.0
120.4,0.0
120.6,0.0
120.8,0.0
121.0,0.0
121.2,0.0
121.4,0.0
121.6,0.0
121.8,0.0
122.0,0.0
122.2,0.0
122.4,0.0
122.6,0.0
122.8,0.0
123.0,0.0
123.2,0.0
123.4,0.0
123.6,0.0
123.8,0.0
124.0,0.0
124.2,0.0
124.4,0.0
124.6,0.0
124.8,0.0
125.0,0.0
125.2,0.0
125.4,0.0
125.6,0.0
125.8,0.0
126.0,0.0
126.2,0.0
126.4,0.0
126.6,0.0
126.8,0.0
127.0,0.0
127.2,0.0
127.4,0.0
127.6,0.0
127.8,0.0
128.0,0.0
128.2,0.0
128.4,0.0
128.6,0.0
128.8,0.0
129.0,0.0
129.2,0.0
129.4,0.0
129.6,0.0
129.8,0.0
130.0,0.0
130.2,0.0
130.4,0.0
130.6,0.0
130.8,0.0
131.0,0.0
131.2,0.0
131.4,0.0
131.6,0.0
131.8,0.0
