Timestamp (s),Bandwidth (Mbps)
0,0
0.2,1.8
0.4,1.62
0.6,2.22
0.8,0.0
1.0,0.0
1.2,1.14
1.4,2.28
1.6,0.84
1.8,1.98
2.0,1.56
2.2,0.96
2.4,0.54
2.6,0.12
2.8,0.06
3.0,0.0
3.2,0.0
3.4,0.06
3.6,0.0
3.8,0.18
4.0,0.12
4.2,0.06
4.4,0.0
4.6,0.0
4.8,0.0
5.0,0.0
5.2,3.3
5.4,5.16
5.6,0.0
5.8,0.0
6.0,5.82
6.2,8.7
6.4,9.54
6.6,17.64
6.8,15.42
7.0,10.56
7.2,17.88
7.4,20.94
7.6,15.72
7.8,17.76
8.0,15.12
8.2,15.84
8.4,15.0
8.6,20.52
8.8,27.96
9.0,28.44
9.2,21.72
9.4,23.94
9.6,26.46
9.8,25.8
10.0,29.76
10.2,26.88
10.4,21.18
10.6,17.34
10.8,15.12
11.0,9.78
11.2,11.7
11.4,21.3
11.6,32.64
11.8,35.88
12.0,35.4
12.2,30.42
12.4,36.3
12.6,33.48
12.8,30.24
13.0,29.46
13.2,23.88
13.4,27.42
13.6,30.9
13.8,25.92
14.0,21.36
14.2,23.88
14.4,22.62
14.6,20.58
14.8,14.76
15.0,11.88
15.2,15.06
15.4,13.14
15.6,9.0
15.8,11.7
16.0,10.92
16.2,8.1
16.4,6.54
16.6,7.26
16.8,6.72
17.0,3.24
17.2,0.6
17.4,0.66
17.6,1.5
17.8,2.76
18.0,1.92
18.2,2.46
18.4,2.76
18.6,3.0
18.8,2.64
19.0,2.34
19.2,1.86
19.4,3.24
19.6,4.86
19.8,4.56
20.0,6.3
20.2,7.56
20.4,0.48
20.6,2.88
20.8,10.62
21.0,11.16
21.2,12.96
21.4,13.32
21.6,12.54
21.8,7.56
22.0,11.82
22.2,13.86
22.4,14.4
22.6,19.44
22.8,15.72
23.0,14.64
23.2,14.58
23.4,14.16
23.6,14.76
23.8,18.06
24.0,13.44
24.2,20.64
24.4,16.32
24.6,22.5
24.8,17.7
25.0,21.3
25.2,12.54
25.4,18.78
25.6,16.44
25.8,18.66
26.0,15.54
26.2,12.12
26.4,13.38
26.6,7.44
26.8,5.46
27.0,3.24
27.2,1.98
27.4,6.18
27.6,15.06
27.8,22.8
28.0,30.78
28.2,32.82
28.4,32.46
28.6,3.9
28.8,20.76
29.0,27.96
29.2,30.48
29.4,22.98
29.6,21.72
29.8,32.58
30.0,22.98
30.2,18.9
30.4,15.42
30.6,10.44
30.8,10.32
31.0,10.44
31.2,4.62
31.4,4.68
31.6,4.98
31.8,7.02
32.0,4.8
32.2,2.34
32.4,0.78
32.6,0.9
32.8,0.72
33.0,0.9
33.2,0.36
33.4,0.3
33.6,0.06
33.8,0.3
34.0,0.36
34.2,0.3
34.4,0.24
34.6,0.0
34.8,0.0
35.0,0.06
35.2,0.0
35.4,0.0
35.6,0.18
35.8,1.14
36.0,2.04
36.2,1.32
36.4,1.74
36.6,1.38
36.8,2.34
37.0,2.52
37.2,2.22
37.4,1.8
37.6,2.22
37.8,3.24
38.0,6.06
38.2,6.24
38.4,8.64
38.6,4.98
38.8,7.08
39.0,6.12
