Timestamp (s),Bandwidth (Mbps)
0,0
0.2,2.04
0.4,1.86
0.6,2.04
0.8,2.22
1.0,2.16
1.2,2.4
1.4,2.4
1.6,2.16
1.8,1.92
2.0,2.04
2.2,2.1
2.4,2.22
2.6,2.82
2.8,2.64
3.0,3.06
3.2,1.62
3.4,2.1
3.6,1.62
3.8,1.92
4.0,2.64
4.2,1.38
4.4,2.16
4.6,2.34
4.8,2.46
5.0,2.82
5.2,2.46
5.4,2.28
5.6,2.46
5.8,1.62
6.0,2.22
6.2,1.74
6.4,1.5
6.6,1.68
6.8,2.4
7.0,2.88
7.2,5.52
7.4,4.8
7.6,3.24
7.8,3.9
8.0,1.74
8.2,0.0
8.4,0.0
8.6,0.0
8.8,1.2
9.0,0.54
9.2,0.0
9.4,0.0
9.6,0.06
9.8,0.0
10.0,0.0
10.2,0.0
10.4,0.0
10.6,0.06
10.8,0.0
11.0,0.0
11.2,0.0
11.4,0.0
11.6,0.54
11.8,0.54
12.0,0.84
12.2,0.84
12.4,0.72
12.6,0.9
12.8,1.02
13.0,0.78
13.2,0.9
13.4,0.96
13.6,1.8
13.8,2.28
14.0,2.22
14.2,2.82
14.4,2.46
14.6,3.96
14.8,2.94
15.0,4.68
15.2,2.94
15.4,0.0
15.6,6.54
15.8,7.92
16.0,1.08
16.2,0.0
16.4,0.0
16.6,0.0
16.8,0.06
17.0,0.0
17.2,0.0
17.4,0.0
17.6,0.0
17.8,0.06
18.0,2.94
18.2,3.42
18.4,3.0
18.6,2.52
18.8,4.14
19.0,4.74
19.2,6.84
19.4,5.22
19.6,2.76
19.8,0.0
20.0,8.76
20.2,4.2
20.4,0.0
20.6,5.34
20.8,1.68
21.0,0.0
21.2,0.0
21.4,0.0
21.6,0.06
21.8,0.0
22.0,0.0
22.2,0.0
22.4,0.0
22.6,0.06
22.8,0.0
23.0,0.0
23.2,0.0
23.4,0.0
23.6,0.06
23.8,0.0
24.0,0.0
24.2,0.0
24.4,0.0
24.6,0.06
24.8,0.0
25.0,0.0
25.2,0.48
25.4,1.2
25.6,0.9
25.8,1.08
26.0,2.22
26.2,1.74
26.4,1.62
26.6,2.46
26.8,2.76
27.0,2.88
27.2,1.86
27.4,2.64
27.6,2.58
27.8,1.8
28.0,2.16
28.2,2.34
28.4,1.26
28.6,1.32
28.8,1.2
29.0,1.14
29.2,0.6
29.4,0.66
29.6,0.72
29.8,0.54
30.0,0.48
30.2,0.48
30.4,0.42
30.6,0.36
30.8,0.24
31.0,0.0
31.2,0.0
31.4,0.0
31.6,0.0
31.8,0.0
32.0,0.24
32.2,0.3
32.4,0.36
32.6,0.24
32.8,0.24
33.0,0.18
33.2,0.0
33.4,0.0
33.6,0.0
33.8,0.0
34.0,0.0
34.2,0.0
34.4,0.0
34.6,0.0
34.8,0.0
35.0,0.0
35.2,0.0
35.4,0.0
35.6,0.0
35.8,0.0
36.0,0.06
36.2,0.66
36.4,0.36
36.6,0.36
36.8,0.36
37.0,0.0
37.2,0.0
37.4,0.0
37.6,0.24
37.8,0.78
38.0,0.72
38.2,0.6
38.4,0.66
38.6,0.78
38.8,0.78
39.0,0.66
39.2,0.66
39.4,0.48
39.6,0.66
39.8,0.66
40.0,0.66
40.2,0.6
40.4,0.48
40.6,0.48
40.8,0.54
41.0,0.6
41.2,1.08
41.4,1.14
41.6,1.32
41.8,1.68
42.0,1.62
42.2,1.32
42.4,0.84
42.6,0.66
42.8,1.8
43.0,1.2
43.2,1.92
43.4,1.44
43.6,1.38
43.8,1.98
44.0,2.58
44.2,1.14
44.4,1.5
44.6,1.26
44.8,0.72
45.0,1.02
45.2,0.84
45.4,1.2
45.6,1.2
45.8,0.66
46.0,0.78
46.2,1.02
46.4,1.68
46.6,2.28
46.8,2.22
47.0,2.64
47.2,2.7
47.4,2.34
47.6,3.06
47.8,3.18
48.0,2.34
48.2,1.98
48.4,2.82
48.6,2.58
48.8,2.28
49.0,2.34
49.2,2.4
49.4,1.98
49.6,2.22
49.8,2.52
50.0,1.38
50.2,0.78
50.4,0.66
50.6,0.3
50.8,0.42
51.0,0.66
51.2,0.48
51.4,0.3
51.6,1.38
51.8,0.72
52.0,0.78
52.2,0.54
52.4,0.24
52.6,1.08
52.8,0.9
53.0,0.84
53.2,0.72
53.4,0.72
53.6,0.9
53.8,0.72
54.0,0.6
54.2,0.6
54.4,0.48
54.6,0.6
54.8,0.48
